filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 35290101 a_Summary_SoE.pdf,Arm I (Standard platinum-based chemotherapy),control,2.0,2.0,5.0,8.0,10.0,12.0,21.0,"Day 1 of each 21-day cycle for 6 cycles (Regimen I), followed by active surveillance with imaging every 9 weeks and PROs every 12 weeks.",,2022.0
PMID 35290101 a_Summary_SoE.pdf,Arm II (Single-agent olaparib),intervention,2.0,3.0,8.0,13.0,18.0,24.0,28.0,"Day 1 of each 28-day cycle, with additional safety/lab visits every other week for the first 8 weeks (Day 15, 43). Imaging every 9 weeks and PROs every 12 weeks.",,2022.0
PMID 35290101 a_Summary_SoE.pdf,Arm III (Combination of olaparib and cediranib),intervention,2.0,5.0,12.0,17.0,22.0,28.0,28.0,"Day 1 of each 28-day cycle, with additional safety/lab visits every other week for the first 8 weeks (Day 15, 43) and weekly blood pressure reviews for the first 8 weeks (Day 8, 22, 36, 50). Imaging every 9 weeks and PROs every 12 weeks.",,2022.0
PMID 35298906 CT_Summary_SoE.pdf,Arm A (Rucaparib),intervention,2.0,3.0,6.0,9.0,12.0,16.0,28.0,Day 1 of each 28-day cycle for drug dispensation and assessments; Day 15 in Cycles 1 and 2 only for laboratory and safety assessments.,,2022.0
PMID 35298906 CT_Summary_SoE.pdf,Arm B (Chemotherapy - Weekly Paclitaxel),control,2.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle for infusions and assessments.",,2022.0
PMID 35320644 a_Summary_SoE.pdf,Arm A (Trastuzumab deruxtecan),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15. Subsequent cycles: Day 1 every 21 days.",,2022.0
PMID 35320644 a_Summary_SoE.pdf,Arm B (Ado-trastuzumab emtansine),control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15. Subsequent cycles: Day 1 every 21 days.",,2022.0
PMID 35331641 CT_Summary_SoE.pdf,Arm A (Veliparib + Carboplatin + Paclitaxel),intervention,2.0,3.0,6.0,10.0,14.0,19.0,21.0,Day 1 of each 21-day cycle. Cycle 1 includes an additional Day 15 safety visit. Baseline visit occurs at Cycle 1 Day -2.,,2022.0
PMID 35331641 CT_Summary_SoE.pdf,Arm B (Investigator's Choice Platinum Doublet),control,2.0,3.0,6.0,10.0,14.0,19.0,21.0,Day 1 of each 21-day cycle. Cycle 1 includes an additional Day 15 safety visit. Baseline visit occurs at Cycle 1 Day -2.,,2022.0
PMID 35367007a_Summary_SoE.pdf,Pembrolizumab,intervention,1.0,2.0,5.0,9.0,13.0,17.0,21.0,Day 1 of each 21-day cycle for 17 cycles.,,2022.0
PMID 35367007a_Summary_SoE.pdf,Placebo,control,1.0,2.0,5.0,9.0,13.0,17.0,21.0,Day 1 of each 21-day cycle for 17 cycles.,,2022.0
PMID 35403841 a_Summary_SoE.pdf,Arm A (Nivolumab plus Ipilimumab),intervention,2.0,3.0,6.0,7.0,8.0,9.0,14.0,Nivolumab 3 mg/kg every 2 weeks for 3 doses (Day 1 of each cycle). Ipilimumab 1 mg/kg on Day 1 of Cycle 1 only.,,2022.0
PMID 35403841 a_Summary_SoE.pdf,Arm B (Platinum-Doublet Chemotherapy),control,2.0,4.0,8.0,10.0,11.0,12.0,21.0,Platinum-doublet chemotherapy every 3 weeks for 3 cycles. Visits on Day 1 and Day 8 of each cycle (based on Regimen 1/3).,,2022.0
PMID 35403841 a_Summary_SoE.pdf,Arm C (Nivolumab plus Platinum-Doublet Chemotherapy),intervention,2.0,4.0,8.0,10.0,11.0,12.0,21.0,Nivolumab 360 mg flat dose plus chemotherapy every 3 weeks for 3 cycles. Visits on Day 1 and Day 8 of each cycle.,,2022.0
PMID 35419607 CT_Summary_SoE.pdf,Arm RT + Nivolumab,intervention,1.0,22.0,34.0,37.0,41.0,44.0,14.0,"Radiation therapy 5 days/week for 6 weeks. Nivolumab 240mg Q2W for 8 doses, then 480mg Q4W.",,2023.0
PMID 35419607 CT_Summary_SoE.pdf,Arm RT + Temozolomide (TMZ),control,1.0,22.0,34.0,42.0,48.0,50.0,28.0,RT 5 days/week for 6 weeks. Maintenance TMZ for 6 cycles (D1-5 of 28-day cycle). Labs on D1 and D22 of maintenance cycles.,,2023.0
PMID 35427471 CT_Summary_SoE.pdf,Arm 1: Pembrolizumab (MK-3475),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,1 visit per 3-week cycle (Day 1),,2022.0
PMID 35427471 CT_Summary_SoE.pdf,Arm 2: Standard of Care (SOC) Chemotherapy,control,2.0,3.0,7.0,13.0,20.0,27.0,14.0,1 visit per 2-week cycle (Day 1),,2022.0
PMID 35442766 a_Summary_SoE.pdf,Arm A (Tislelizumab),intervention,1.0,5.0,9.0,13.0,17.0,22.0,21.0,"Cycles 1-2: Days 1, 8, 15; Cycle 3+: Day 1 only.",,2022.0
PMID 35442766 a_Summary_SoE.pdf,Arm B (Investigator-Chosen Chemotherapy - Q3W Regimen),control,1.0,5.0,9.0,13.0,17.0,22.0,21.0,"Cycles 1-2: Days 1, 8, 15; Cycle 3+: Day 1 only.",,2022.0
PMID 35443108 a_Summary_SoE.pdf,Arm A (AG-120 + Azacitidine),intervention,1.0,12.0,32.0,55.0,76.0,98.0,28.0,"Days 1-7 (Azacitidine administration) of every 28-day cycle. Cycle 1 also includes Days 8, 15, and 22. Cycles 2-4 also include Day 15.",,2022.0
PMID 35443108 a_Summary_SoE.pdf,Arm B (Placebo + Azacitidine),control,1.0,12.0,32.0,55.0,76.0,98.0,28.0,"Days 1-7 (Azacitidine administration) of every 28-day cycle. Cycle 1 also includes Days 8, 15, and 22. Cycles 2-4 also include Day 15.",,2022.0
PMID 35446628 a_Summary_SoE.pdf,Arm 1 (ADT + TAK-700),intervention,2.0,1.0,3.0,4.0,5.0,7.0,90.0,"Monthly for the first 4 months (M1, M2, M3, M4), then every 3 months (M7, M10, M13).",,2022.0
PMID 35446628 a_Summary_SoE.pdf,Arm 2 (ADT + Bicalutamide),control,2.0,1.0,3.0,4.0,5.0,7.0,90.0,"Monthly for the first 4 months (M1, M2, M3, M4), then every 3 months (M7, M10, M13).",,2022.0
PMID 35511454 CT_Summary_SoE.pdf,Arm A (RT + TMZ + Nivolumab),intervention,1.0,20.0,35.0,43.0,50.0,55.0,28.0,Daily RT for 6 weeks (30 days); Nivolumab Q2W for 8 doses then Q4W; Maintenance TMZ 28-day cycles with visits on D1 and D22; MRI every 8 weeks.,,2022.0
PMID 35511454 CT_Summary_SoE.pdf,Arm B (RT + TMZ + Placebo),control,1.0,20.0,35.0,43.0,50.0,55.0,28.0,Daily RT for 6 weeks (30 days); Placebo Q2W for 8 doses then Q4W; Maintenance TMZ 28-day cycles with visits on D1 and D22; MRI every 8 weeks.,,2022.0
PMID 35552364 a_Summary_SoE.pdf,Arm A (NKTR-102),intervention,2.0,3.0,9.0,17.0,25.0,35.0,21.0,"2 visits per cycle: a Pre-Dose visit (<= 5 days prior) for labs and assessments, and a Day 1 visit for chemotherapy infusion. Cycle 1 has only the Day 1 visit.",,2022.0
PMID 35552364 a_Summary_SoE.pdf,Arm B (Treatment of Physician's Choice),control,2.0,3.0,9.0,17.0,25.0,35.0,21.0,"2 visits per cycle: a Pre-Dose visit (<= 5 days prior) for labs and assessments, and a Day 1 visit for chemotherapy infusion. Cycle 1 has only the Day 1 visit.",,2022.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 1 (Prostate Bed Radiotherapy alone),control,2.0,20.0,39.0,41.0,42.0,43.0,1.0,Daily radiotherapy (5 days/week) for approximately 8 weeks (39 fractions total).,,2022.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 2 (Prostate Bed Radiotherapy + NC-STAD),intervention,2.0,1.0,22.0,42.0,43.0,44.0,1.0,"STAD start (Day 1), Pre-RT labs (approx Day 50), then daily radiotherapy (5 days/week) for 8 weeks starting at Month 2.",,2022.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 3 (Pelvic Lymph Node Radiotherapy + PBRT + NC-STAD),intervention,2.0,1.0,22.0,42.0,43.0,44.0,1.0,"STAD start (Day 1), Pre-RT labs (approx Day 50), then daily radiotherapy (5 days/week) for 8 weeks starting at Month 2.",,2022.0
PMID 35580297 a_Summary_SoE.pdf,HS-10296 Group,intervention,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"C1D1, C1D8, C1D15; then Day 1 of every cycle for C2-C7; then Day 1 of every 2nd cycle (every 6 weeks) until C21.",,2022.0
PMID 35580297 a_Summary_SoE.pdf,Gefitinib Group,control,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"C1D1, C1D8, C1D15; then Day 1 of every cycle for C2-C7; then Day 1 of every 2nd cycle (every 6 weeks) until C21.",,2022.0
PMID 35584336 a_Summary_SoE.pdf,Arm A (Elacestrant),intervention,2.0,5.0,7.0,10.0,13.0,17.0,28.0,Cycle 1: Day 1 and Day 15. Subsequent cycles: Day 1 of every 28-day cycle.,,2022.0
PMID 35584336 a_Summary_SoE.pdf,Arm B (SOC - Fulvestrant),control,2.0,5.0,7.0,10.0,13.0,17.0,28.0,Cycle 1: Day 1 and Day 15. Subsequent cycles: Day 1 of every 28-day cycle.,,2022.0
PMID 35608580 a_Summary_SoE.pdf,Arm 1 (Metformin),intervention,2.0,0.0,0.0,1.0,1.0,2.0,0.0,"Screening (Pre-study), Month 6, Month 12, then annually until 5 years.",,2022.0
PMID 35608580 a_Summary_SoE.pdf,Arm 2 (Placebo),control,2.0,0.0,0.0,1.0,1.0,2.0,0.0,"Screening (Pre-study), Month 6, Month 12, then annually until 5 years.",,2022.0
PMID 35657079 a_Summary_SoE.pdf,Arm B (Ibrutinib + Bendamustine and Rituximab),intervention,2.0,5.0,11.0,19.0,22.0,26.0,28.0,"Cycles 1-6: Days 1, 2, 15; Cycles 7-12: Day 1; Cycle 13+: Every 8 weeks (Day 1 of even cycles).",,2022.0
PMID 35657079 a_Summary_SoE.pdf,Arm A (Placebo + Bendamustine and Rituximab),control,2.0,5.0,11.0,19.0,22.0,26.0,28.0,"Cycles 1-6: Days 1, 2, 15; Cycles 7-12: Day 1; Cycle 13+: Every 8 weeks (Day 1 of even cycles).",,2022.0
PMID 35660812 a_Summary_SoE.pdf,Arm A (Conventional RVD),intervention,1.0,7.0,13.0,33.0,39.0,42.0,21.0,"RVD cycles (C1-C8): Days 1, 4, 8, 11. Maintenance cycles: Day 1.",,2022.0
PMID 35660812 a_Summary_SoE.pdf,Arm B (RVD + PBSCT),intervention,1.0,7.0,13.0,46.0,50.0,53.0,21.0,"RVD cycles (C1-C3, C4-C5): Days 1, 4, 8, 11. Maintenance cycles: Day 1. PBSCT: Inpatient stay.",,2022.0
PMID 35665782 a_Summary_SoE.pdf,DS-8201a,intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Screening consists of 2 unique days (Tissue Screening and main Screening). Cycle 1 requires visits on Days 1, 8, and 15. Cycles 2 and beyond require visits on Day 1 only.",,2022.0
PMID 35665782 a_Summary_SoE.pdf,"Physician's Choice (Capecitabine, Eribulin, Gemcitabine, Paclitaxel, or Nab-paclitaxel)",control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Screening consists of 2 unique days. Cycle 1 requires visits on Days 1, 8, and 15. Cycles 2 and beyond require visits on Day 1 only per the SoA table.",,2022.0
PMID 35704479 a_Summary_SoE.pdf,Active Monitoring Arm,control,1.0,1.0,1.0,2.0,2.0,3.0,180.0,"Screening (Visit 0), Randomization (Visit 1), and follow-up visits every 6 months (Visit 2, Visit 3).",,2022.0
PMID 35704479 a_Summary_SoE.pdf,Treatment Arm (Topical/Ablative/Surgery),intervention,1.0,1.0,2.0,4.0,4.0,5.0,180.0,"Screening (Visit 0), Randomization/Treatment Start (Visit 1), Interim visits (Visit 1A at 6-8 weeks, Visit 1B at 16 weeks), and 6-month follow-up visits (Visit 2, Visit 3).",,2022.0
PMID 35728048 a_Summary_SoE.pdf,Pevonedistat + Azacitidine,intervention,1.0,12.0,31.0,55.0,77.0,100.0,28.0,"Cycle 1: Days 1-8, 15, 21. Cycles 2, 4, 6, 9, 12: Days 1-7 (dosing) and Day 22 (BMA). Other cycles: Days 1-7 (dosing).",,2022.0
PMID 35728048 a_Summary_SoE.pdf,Azacitidine alone,control,1.0,12.0,31.0,55.0,77.0,100.0,28.0,"Cycle 1: Days 1-8, 15, 21. Cycles 2, 4, 6, 9, 12: Days 1-7 (dosing) and Day 22 (BMA). Other cycles: Days 1-7 (dosing).",,2022.0
PMID 35759733a_Summary_SoE.pdf,Regimen I (CT-2103),intervention,2.0,5.0,9.0,16.0,22.0,26.0,28.0,Day 1 (Infusion and Assessments) and Day 10 (Nadir Labs) for each 28-day cycle.,,2022.0
PMID 35759733a_Summary_SoE.pdf,Regimen II (Paclitaxel),intervention,2.0,5.0,9.0,16.0,22.0,26.0,28.0,Day 1 (Infusion and Assessments) and Day 10 (Nadir Labs) for each 28-day cycle.,,2022.0
PMID 35759733a_Summary_SoE.pdf,Regimen III (No treatment / Surveillance),control,2.0,3.0,5.0,8.0,11.0,15.0,30.0,"Monthly surveillance visits (History, Physical Exam, CA-125, CBC).",,2022.0
PMID 35763704 a_Summary_SoE.pdf,Arm A (Atezolizumab + ddAC-PacHP),intervention,3.0,3.0,6.0,11.0,16.0,20.0,14.0,"Day 1 of each cycle (Q2W for Cycles 1-4, Q3W for Cycles 5-22).",,2022.0
PMID 35763704 a_Summary_SoE.pdf,Arm B (Placebo + ddAC-PacHP),control,3.0,3.0,6.0,11.0,16.0,20.0,14.0,"Day 1 of each cycle (Q2W for Cycles 1-4, Q3W for Cycles 5-22).",,2022.0
PMID 35810754 CT_Summary_SoE.pdf,Arm A and C (Zanubrutinib),intervention,2.0,2.0,4.0,7.0,8.0,9.0,28.0,"Day 1 of every cycle for Cycles 1-6, then Day 1 of every 3rd cycle (C7, C10, C13, etc.)",,2022.0
PMID 35810754 CT_Summary_SoE.pdf,Arm B (Bendamustine + Rituximab),control,2.0,5.0,9.0,14.0,15.0,16.0,28.0,"Cycle 1: Days 0, 1, 2; Cycles 2-6: Days 1, 2; Post-treatment: Day 1 of every 3rd cycle (C7, C10, C13, etc.)",,2022.0
PMID 35810754 CT_Summary_SoE.pdf,Arm D (Venetoclax + Zanubrutinib),intervention,2.0,2.0,5.0,15.0,16.0,17.0,28.0,Day 1 of every cycle; plus intensive TLS monitoring during Venetoclax ramp-up in Cycles 4 and 5.,,2022.0
PMID 35857290 a_Summary_SoE.pdf,Arm A (SGX301 Ointment),intervention,1.0,10.0,23.0,41.0,44.0,47.0,56.0,"Cycle 1 Week 1: 4 clinic days; Weeks 2-6: 2 clinic days/week. Cycles 2-3: 2 clinic days/week for 6 weeks, followed by 1 evaluation visit. Follow-up: every 4 weeks for 6 months.",,2022.0
PMID 35857290 a_Summary_SoE.pdf,Arm B (Placebo Ointment),control,1.0,10.0,23.0,41.0,44.0,47.0,56.0,"Cycle 1 Week 1: 4 clinic days; Weeks 2-6: 2 clinic days/week. Cycles 2-3: 2 clinic days/week for 6 weeks, followed by 1 evaluation visit. Follow-up: every 4 weeks for 6 months.",,2022.0
PMID 35922251 CT_Summary_SoE.pdf,Arm 1: Cemiplimab (REGN2810),intervention,1.0,2.0,7.0,13.0,18.0,24.0,42.0,"Day 1 and Day 22 (Treatment); Day 42 (Imaging in cycles 1-4, 6, 8, 10, 12, 14, 16).",,2022.0
PMID 35922251 CT_Summary_SoE.pdf,Arm 2: Investigator's Choice (IC) Chemotherapy,control,1.0,5.0,11.0,22.0,32.0,42.0,42.0,"Day 1, 8, 15/29, 22 (Treatment); Day 42 (Imaging in cycles 1-4, 6, 8, 10, 12, 14, 16).",,2022.0
PMID 35947817 a_Summary_SoE.pdf,Arm A (DCC-2618),intervention,1.0,3.0,6.0,10.0,14.0,19.0,42.0,"Cycle 1: Days 1, 15, 29; Cycle 2 and beyond: Days 1 and 29 of each 42-day cycle.",,2022.0
PMID 35947817 a_Summary_SoE.pdf,Arm B (Sunitinib),control,1.0,3.0,6.0,10.0,14.0,19.0,42.0,"Cycle 1: Days 1, 15, 29; Cycle 2 and beyond: Days 1 and 29 of each 42-day cycle.",,2022.0
PMID 36070540 a_Summary_SoE.pdf,Arm A (Fluorescent Imaging),intervention,1.0,3.0,3.0,4.0,4.0,4.0,0.0,"Screening (V1), Surgery (V2/Day 1), Safety (V3/Day 7), Safety (V4/Day 28), Follow-up (Month 6)",,2023.0
PMID 36070540 a_Summary_SoE.pdf,Arm B (No Fluorescent Imaging),control,1.0,3.0,3.0,4.0,4.0,4.0,0.0,"Screening (V1), Surgery (V2/Day 1), Safety (V3/Day 7), Safety (V4/Day 28), Follow-up (Month 6)",,2023.0
PMID 36099926 a_Summary_SoE.pdf,Arm A (Atezolizumab),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle for 16 cycles.,,2022.0
PMID 36099926 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle for 16 cycles.,,2022.0
PMID 36108662 CT_Summary_SoE.pdf,Experimental Arm (Pembrolizumab),intervention,3.0,2.0,5.0,9.0,13.0,18.0,21.0,"One visit every 3 weeks (Q3W) for a total of 18 infusions. All scheduled assessments (physical exams, labs, imaging) are performed on the same day as the drug infusion.",,2022.0
PMID 36108662 CT_Summary_SoE.pdf,Control Arm (Placebo),control,3.0,2.0,5.0,9.0,13.0,18.0,21.0,"One visit every 3 weeks (Q3W) for a total of 18 infusions. All scheduled assessments (physical exams, labs, imaging) are performed on the same day as the placebo infusion.",,2022.0
PMID 36155117 CT_Summary_SoE.pdf,Arm A (Palbociclib + Letrozole),intervention,1.0,4.0,8.0,11.0,14.0,18.0,28.0,"Cycles 1 and 2: Days 1, 14, and 21. Cycle 3 onwards: Day 1 of every 28-day cycle.",,2022.0
PMID 36155117 CT_Summary_SoE.pdf,Arm B (Placebo + Letrozole),control,1.0,4.0,8.0,11.0,14.0,18.0,28.0,"Cycles 1 and 2: Days 1, 14, and 21. Cycle 3 onwards: Day 1 of every 28-day cycle.",,2022.0
PMID 36162037 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),intervention,1.0,3.0,7.0,13.0,20.0,25.0,14.0,Visits occur every 2 weeks (Q2W) for drug administration (Nivolumab Q2W and Ipilimumab Q6W).,,2023.0
PMID 36162037 a_Summary_SoE.pdf,Arm B (Nivolumab Monotherapy),control,1.0,3.0,7.0,13.0,20.0,25.0,14.0,"Visits occur every 2 weeks (Q2W) to maintain the double-blind, with active Nivolumab every 4 weeks and placebos on off-weeks.",,2023.0
PMID 36265504 a_Summary_SoE.pdf,Arm A (Enzalutamide + Docetaxel + Prednisolone),intervention,1.0,5.0,12.0,21.0,24.0,25.0,21.0,"Docetaxel infusion every 21 days (Cycles 1-10). Nadir hematology labs 1 week after each infusion. Additional hematology labs 2 weeks after infusions for the first 3 cycles. After 10 cycles, visits occur every 12 weeks.",,2022.0
PMID 36265504 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel + Prednisolone),control,1.0,5.0,12.0,21.0,24.0,25.0,21.0,"Docetaxel infusion every 21 days (Cycles 1-10). Nadir hematology labs 1 week after each infusion. Additional hematology labs 2 weeks after infusions for the first 3 cycles. After 10 cycles, visits occur every 12 weeks.",,2022.0
PMID 36308441 a_Summary_SoE.pdf,Arm B: CaM 5 µmol/kg + mFOLFOX6,intervention,1.0,3.0,8.0,13.0,14.0,15.0,14.0,Day 1 of each 14-day cycle for treatment (12 cycles total). Additional assessment on Day 2 of Cycle 4.,,2022.0
PMID 36308441 a_Summary_SoE.pdf,Arm A: CaM 2 µmol/kg + mFOLFOX6,intervention,1.0,3.0,8.0,13.0,14.0,15.0,14.0,Day 1 of each 14-day cycle for treatment (12 cycles total). Additional assessment on Day 2 of Cycle 4.,,2022.0
PMID 36308441 a_Summary_SoE.pdf,Arm C: Placebo + mFOLFOX6,control,1.0,3.0,8.0,13.0,14.0,15.0,14.0,Day 1 of each 14-day cycle for treatment (12 cycles total). Additional assessment on Day 2 of Cycle 4.,,2022.0
PMID 36322844 a_Summary_SoE.pdf,Arm A (ABVE-PC),control,2.0,8.0,21.0,37.0,39.0,40.0,21.0,"Days 1, 2, 3, 8 of each 21-day cycle for 5 cycles; followed by 14 days of radiation therapy (ISRT).",,2022.0
PMID 36322844 a_Summary_SoE.pdf,Arm B (Bv-AVEPC),intervention,2.0,8.0,21.0,37.0,39.0,40.0,21.0,"Days 1, 2, 3, 8 of each 21-day cycle for 5 cycles; followed by 14 days of radiation therapy (ISRT).",,2022.0
PMID 36327426 a_Summary_SoE.pdf,Arm 1 (Durvalumab + Tremelimumab + SoC Chemotherapy),intervention,2.0,5.0,13.0,16.0,19.0,23.0,21.0,"Chemotherapy phase (Cycles 1-4): Days 1, 8, and 15 of each 21-day cycle. Post-chemotherapy phase (Cycles 5+): Day 1 of each 28-day cycle.",,2023.0
PMID 36327426 a_Summary_SoE.pdf,Arm 2 (Durvalumab + SoC Chemotherapy),intervention,2.0,5.0,13.0,16.0,19.0,23.0,21.0,"Chemotherapy phase (Cycles 1-4): Days 1, 8, and 15 of each 21-day cycle. Post-chemotherapy phase (Cycles 5+): Day 1 of each 28-day cycle.",,2023.0
PMID 36327426 a_Summary_SoE.pdf,Arm 3 (SoC Chemotherapy alone),control,2.0,5.0,13.0,20.0,23.0,27.0,21.0,"Chemotherapy phase (Cycles 1-6): Days 1, 8, and 15 of each 21-day cycle. Maintenance phase: Day 1 of each 28-day cycle.",,2023.0
PMID 36346687 CT_Summary_SoE.pdf,Arm A (Capecitabine),intervention,1.0,2.0,5.0,8.0,9.0,10.0,21.0,"8 cycles of 21 days (Day 1 of each cycle), followed by follow-up visits every 3 months.",,2023.0
PMID 36346687 CT_Summary_SoE.pdf,Arm B (Observation),control,1.0,2.0,5.0,8.0,9.0,10.0,21.0,"Follows the same visit schedule as Arm A (every 3 weeks for 24 weeks, then every 3 months).",,2023.0
PMID 36455168 a_Summary_SoE.pdf,Pembrolizumab + Best Supportive Care,intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 3-week cycle (Q3W).,,2023.0
PMID 36455168 a_Summary_SoE.pdf,Placebo + Best Supportive Care,control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 3-week cycle (Q3W).,,2023.0
PMID 36473143 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),intervention,2.0,3.0,7.0,13.0,20.0,27.0,42.0,"3 visits per 6-week cycle (Day 1, 15, 29) for Nivolumab Q2W and Ipilimumab Q6W.",,2023.0
PMID 36473143 a_Summary_SoE.pdf,Arm B (EXTREME Regimen),control,2.0,5.0,13.0,26.0,39.0,53.0,21.0,"Weekly visits (Day 1, 8, 15) during the 6 cycles of chemotherapy, followed by weekly maintenance Cetuximab.",,2023.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 1 (BBI-608 + FOLFIRI),intervention,1.0,3.0,8.0,14.0,21.0,27.0,14.0,Day 1 of each 14-day cycle. Arm 1 includes a Run-in visit 2 days prior to Cycle 1 Day 1 for drug initiation.,,2023.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 2 (FOLFIRI),control,1.0,3.0,7.0,13.0,20.0,27.0,14.0,Day 1 of each 14-day cycle.,,2023.0
PMID 36521097 a_Summary_SoE.pdf,Arm A (nab-paclitaxel plus gemcitabine),intervention,1.0,4.0,10.0,19.0,20.0,21.0,28.0,"Days 1, 8, and 15 of each 28-day cycle for 6 cycles.",,2023.0
PMID 36521097 a_Summary_SoE.pdf,Arm B (gemcitabine alone),control,1.0,4.0,10.0,19.0,20.0,21.0,28.0,"Days 1, 8, and 15 of each 28-day cycle for 6 cycles.",,2023.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 1 (Pembrolizumab),intervention,1.0,5.0,13.0,17.0,21.0,26.0,21.0,"Day 1 of each 3-week cycle. Additionally, Days 8 and 15 of Cycles 1, 2, 3, and 4 for safety monitoring.",,2023.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 2 (Standard of Care - Gemcitabine),control,1.0,5.0,14.0,22.0,30.0,40.0,21.0,"Days 1 and 8 of each 3-week cycle for Gemcitabine. Additionally, Day 15 of Cycles 1, 2, 3, and 4 for safety monitoring.",,2023.0
PMID 36541957 a_Summary_SoE.pdf,Arm A (Ibrutinib + CIT),intervention,1.0,14.0,34.0,37.0,38.0,39.0,28.0,"CIT cycles (C1-3): 9 consecutive days (D1-9) for administration, plus D14 imaging and weekly labs (D15, D22). Monotherapy cycles (C4-6): Day 1 visits for labs/clinic.",,2023.0
PMID 36541957 a_Summary_SoE.pdf,Arm B (CIT alone),control,1.0,14.0,33.0,34.0,35.0,36.0,28.0,"CIT cycles (C1-3): 9 consecutive days (D1-9) for administration, plus D14 imaging and weekly labs (D15, D22). Follow-up visits at 6, 9, and 12 months.",,2023.0
PMID 36623230 a_Summary_SoE.pdf,Arm A (Standard Thoracic Radiotherapy 45 Gy BID),control,2.0,19.0,33.0,40.0,41.0,42.0,21.0,"Chemotherapy: Days 1, 2, 3, 8 of each 21-day cycle (4 cycles). Radiotherapy: 5 days/week for 3 weeks starting Day 1. Prophylactic Cranial Irradiation (PCI): 10 fractions over 2 weeks post-chemo. Follow-up: Every 3 months.",,2023.0
PMID 36623230 a_Summary_SoE.pdf,Arm B (High-dose Thoracic Radiotherapy 70 Gy QD),intervention,2.0,22.0,46.0,53.0,54.0,55.0,21.0,"Chemotherapy: Days 1, 2, 3, 8 of each 21-day cycle (4 cycles). Radiotherapy: 5 days/week for 7 weeks starting Day 1. PCI: 10 fractions over 2 weeks post-chemo. Follow-up: Every 3 months.",,2023.0
PMID 36669140 a_Summary_SoE.pdf,Regimen A (Comparator Arm - Multiagent Chemotherapy),control,2.0,12.0,30.0,63.0,79.0,80.0,14.0,"Induction (6 cycles): VDC cycles (Days 1, 2, 8); IE cycles (Days 15-19, 22, 28). Consolidation (8 cycles): VDC cycles (Days 1, 2, 8, 14); IE cycles (Days 15-19, 22); VC cycles (Days 1, 8, 14).",,2023.0
PMID 36669140 a_Summary_SoE.pdf,Regimen B (Experimental Arm - Multiagent Chemotherapy + Ganitumab),intervention,2.0,12.0,30.0,63.0,79.0,80.0,14.0,"Identical to Regimen A. Ganitumab is administered on Day 1 of chemotherapy cycles, requiring no additional unique calendar days.",,2023.0
PMID 36693773 CT_Summary_SoE.pdf,Intervention Group (Dexamethasone mouthwash),intervention,2.0,2.0,3.0,3.0,3.0,3.0,0.0,"Screening (Prior to Registration, Baseline), Day 1 (Treatment Start/Dispensing), Week 4 (Clinic Visit), Week 8 (Clinic Visit/End of Treatment).",,2023.0
PMID 36693773 CT_Summary_SoE.pdf,Control Group (Placebo mouthwash),control,2.0,2.0,3.0,3.0,3.0,3.0,0.0,"Screening (Prior to Registration, Baseline), Day 1 (Treatment Start/Dispensing), Week 4 (Clinic Visit), Week 8 (Clinic Visit/End of Treatment).",,2023.0
PMID 36709073 CT_Summary_SoE.pdf,Arm A (Momelotinib),intervention,2.0,3.0,5.0,8.0,11.0,14.0,28.0,"Day 1, Weeks 2, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48",,2023.0
PMID 36709073 CT_Summary_SoE.pdf,Arm B (Danazol),control,2.0,3.0,5.0,8.0,11.0,14.0,28.0,"Day 1, Weeks 2, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48",,2023.0
