filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 35213496 CT_Summary_SoE.pdf,Group DB (Deep Neuromuscular block),intervention,1.0,4.0,4.0,4.0,4.0,4.0,0.0,"Screening (1 day), Surgery (Day 1), Post-operative assessments on Day 2 and Day 3 (up to 48 hours), and a final follow-up at Day 30.",,2022.0
PMID 35213496 CT_Summary_SoE.pdf,Group MB (Moderate Neuromuscular block),control,1.0,4.0,4.0,4.0,4.0,4.0,0.0,"Screening (1 day), Surgery (Day 1), Post-operative assessments on Day 2 and Day 3 (up to 48 hours), and a final follow-up at Day 30.",,2022.0
PMID 35240074a_Summary_SoE.pdf,Arm A (Avatrombopag 60 mg),intervention,1.0,8.0,17.0,30.0,43.0,57.0,28.0,"Cycle X+1: 7 visits (Baseline, Pre-Chemo IP, Chemo Day, Post-Chemo IP, D11, D15, D18); Cycle X+2: 4 visits (Chemo Day, D11, D15, D18); OLE Cycles: 4 visits (Pre-Chemo IP, Chemo Day, Post-Chemo IP, D15).",,2022.0
PMID 35240074a_Summary_SoE.pdf,Arm B (Matching Placebo),control,1.0,8.0,17.0,30.0,43.0,57.0,28.0,"Cycle X+1: 7 visits (Baseline, Pre-Chemo IP, Chemo Day, Post-Chemo IP, D11, D15, D18); Cycle X+2: 4 visits (Chemo Day, D11, D15, D18); OLE Cycles: 4 visits (Pre-Chemo IP, Chemo Day, Post-Chemo IP, D15).",,2022.0
PMID 35245446 CT_Summary_SoE.pdf,Group A (Toripalimab + Paclitaxel + Cisplatin),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 3-week cycle (21 days).,,2022.0
PMID 35245446 CT_Summary_SoE.pdf,Group B (Placebo + Paclitaxel + Cisplatin),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 3-week cycle (21 days).,,2022.0
PMID 35271306 a_Summary_SoE.pdf,Arm A (Modified ABFM Backbone),control,1.0,7.0,27.0,40.0,55.0,58.0,28.0,"Induction (Weekly + Day 4/18), Consolidation (Intensive 4-day blocks + weekly), Interim Maintenance (Monthly HD MTX), Delayed Intensification (Weekly + Day 4/18 + intensive 4-day block), Maintenance (Monthly VCR/DEX).",,2022.0
PMID 35271306 a_Summary_SoE.pdf,Arm B (Modified ABFM Backbone + Bortezomib),intervention,1.0,8.0,28.0,42.0,57.0,60.0,28.0,"Induction (Weekly + Day 4/11/18), Consolidation (Intensive 4-day blocks + weekly), Interim Maintenance (Monthly HD MTX), Delayed Intensification (Weekly + Day 4/15/18 + intensive 4-day block), Maintenance (Monthly VCR/DEX).",,2022.0
PMID 35290101 a_Summary_SoE.pdf,Arm I (Standard platinum-based chemotherapy),control,2.0,4.0,9.0,13.0,15.0,16.0,21.0,Days 1 and 8 of each 21-day cycle (based on Regimen II),,2022.0
PMID 35290101 a_Summary_SoE.pdf,Arm II (Single-agent olaparib),intervention,2.0,3.0,7.0,11.0,15.0,20.0,28.0,"Days 1 and 15 for first 8 weeks, then Day 1 of each 28-day cycle thereafter.",,2022.0
PMID 35290101 a_Summary_SoE.pdf,Arm III (Olaparib and cediranib),intervention,2.0,4.0,8.0,12.0,16.0,21.0,28.0,"Days 1 and 15 for first 8 weeks, then Day 1 of each 28-day cycle thereafter. PK on Cycle 1 Day 8.",,2022.0
PMID 35298906 CT_Summary_SoE.pdf,Rucaparib (600 mg BID),intervention,3.0,3.0,6.0,9.0,12.0,16.0,28.0,Day 1 of every cycle; Day 15 of Cycles 1 and 2 only.,,2022.0
PMID 35298906 CT_Summary_SoE.pdf,Chemotherapy (Weekly Paclitaxel or Platinum-based),control,3.0,4.0,10.0,19.0,26.0,27.0,28.0,"Days 1, 8, and 15 of every 28-day cycle for a maximum of 8 cycles.",,2022.0
PMID 35320644 a_Summary_SoE.pdf,Arm A (Trastuzumab deruxtecan [DS-8201a]),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Day 1 (Infusion), Day 8 (Labs), Day 15 (Labs). Subsequent cycles: Day 1 (Infusion) every 21 days.",,2022.0
PMID 35320644 a_Summary_SoE.pdf,Arm B (Ado-trastuzumab emtansine [T-DM1]),control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Day 1 (Infusion), Day 8 (Labs), Day 15 (Labs). Subsequent cycles: Day 1 (Infusion) every 21 days.",,2022.0
PMID 35331641 CT_Summary_SoE.pdf,Arm A (Veliparib + Carboplatin + Paclitaxel),intervention,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days -2, 1, 15. Cycles 2-6: Day 1. Maintenance: Day 1 every 21 days.",,2022.0
PMID 35331641 CT_Summary_SoE.pdf,Arm B (Investigator's Choice of Platinum Doublet Chemotherapy),control,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days -2, 1, 15. Cycles 2-6: Day 1. Maintenance: Day 1 every 21 days.",,2022.0
PMID 35367007a_Summary_SoE.pdf,Pembrolizumab (200 mg IV Q3W),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,"One visit on Day 1 of each 21-day cycle for 17 cycles, plus a screening visit and an end-of-treatment visit.",,2022.0
PMID 35367007a_Summary_SoE.pdf,Placebo (Saline solution IV Q3W),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,"One visit on Day 1 of each 21-day cycle for 17 cycles, plus a screening visit and an end-of-treatment visit.",,2022.0
PMID 35403841 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),intervention,2.0,3.0,5.0,7.0,8.0,9.0,14.0,Nivolumab 3 mg/kg every 2 weeks for 3 doses; Ipilimumab 1 mg/kg on Cycle 1 Day 1 only.,,2022.0
PMID 35403841 a_Summary_SoE.pdf,Arm B (Platinum-Doublet Chemotherapy),control,2.0,4.0,8.0,10.0,11.0,12.0,21.0,Platinum-doublet chemotherapy every 3 weeks for 3 cycles; assumed Day 1 and Day 8 visits per cycle for regimens like Gemcitabine or Vinorelbine.,,2022.0
PMID 35403841 a_Summary_SoE.pdf,Arm C (Nivolumab + Platinum-Doublet Chemotherapy),intervention,2.0,4.0,8.0,10.0,11.0,12.0,21.0,Nivolumab 360 mg flat dose every 3 weeks + platinum-doublet chemotherapy for 3 cycles; assumed Day 1 and Day 8 visits per cycle.,,2022.0
PMID 35419607 CT_Summary_SoE.pdf,Arm RT + Nivolumab,intervention,1.0,20.0,40.0,44.0,50.0,55.0,14.0,"Daily RT for 7 weeks (5 days/week); Nivolumab Q2W for 8 doses, then Q4W (every 28 days).",,2023.0
PMID 35419607 CT_Summary_SoE.pdf,Arm RT + Temozolomide,control,1.0,20.0,38.0,45.0,52.0,56.0,28.0,Daily RT for 7 weeks (5 days/week); Maintenance TMZ 6 cycles (28-day cycles) with clinic visits on Day 1 and Day 22 for labs.,,2023.0
PMID 35427471 CT_Summary_SoE.pdf,Arm 1: Pembrolizumab (MK-3475),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 3-week cycle (Q3W).,,2022.0
PMID 35427471 CT_Summary_SoE.pdf,Arm 2: Standard of Care (SOC) Chemotherapy,control,1.0,3.0,8.0,14.0,22.0,30.0,14.0,Day 1 of each 2-week cycle (Q2W).,,2022.0
PMID 35442766 a_Summary_SoE.pdf,Arm A (Tislelizumab),intervention,1.0,5.0,9.0,13.0,17.0,24.0,21.0,"Cycle 1-2: Days 1, 8, 15; Cycle 3+: Day 1 only.",,2022.0
PMID 35442766 a_Summary_SoE.pdf,Arm B (Investigator Chosen Chemotherapy),control,1.0,5.0,13.0,26.0,39.0,55.0,21.0,"Weekly visits (Days 1, 8, 15) throughout treatment based on mandatory weekly lab requirements.",,2022.0
PMID 35443108 a_Summary_SoE.pdf,Arm A (AG-120 [Ivosidenib] + Azacitidine),intervention,1.0,12.0,32.0,55.0,76.0,98.0,28.0,"Days 1-7 (Azacitidine admin), Day 8 (Labs - C1 only), Day 15 (Imaging/Labs - C1-4 only), Day 22 (Labs - C1 only).",,2022.0
PMID 35443108 a_Summary_SoE.pdf,Arm B (Placebo + Azacitidine),control,1.0,12.0,32.0,55.0,76.0,98.0,28.0,"Days 1-7 (Azacitidine admin), Day 8 (Labs - C1 only), Day 15 (Imaging/Labs - C1-4 only), Day 22 (Labs - C1 only).",,2022.0
PMID 35446628 a_Summary_SoE.pdf,Arm 1 (ADT + TAK-700),intervention,2.0,1.0,3.0,4.0,5.0,7.0,30.0,"Monthly for the first 4 months (M1, M2, M3, M4), then every 3 months (M7, M10, M13).",,2022.0
PMID 35446628 a_Summary_SoE.pdf,Arm 2 (ADT + Bicalutamide),control,2.0,1.0,3.0,4.0,5.0,7.0,30.0,"Monthly for the first 4 months (M1, M2, M3, M4), then every 3 months (M7, M10, M13).",,2022.0
PMID 35511454 CT_Summary_SoE.pdf,Arm A (RT + TMZ + Nivolumab),intervention,1.0,22.0,37.0,49.0,57.0,63.0,14.0,Daily RT for 6 weeks (30 days); Nivolumab Q2W for 8 doses then Q4W; Maintenance TMZ 28-day cycles with lab visits on Day 1 and Day 22.,,2022.0
PMID 35511454 CT_Summary_SoE.pdf,Arm B (RT + TMZ + Placebo),control,1.0,22.0,37.0,49.0,57.0,63.0,14.0,Daily RT for 6 weeks (30 days); Placebo Q2W for 8 doses then Q4W; Maintenance TMZ 28-day cycles with lab visits on Day 1 and Day 22.,,2022.0
PMID 35552364 a_Summary_SoE.pdf,Arm A (NKTR-102 / etirinotecan pegol),intervention,2.0,3.0,9.0,17.0,26.0,35.0,21.0,Cycle 1: Day 1 infusion. Cycle 2+: Pre-dose lab visit (<=5 days prior) and Day 1 infusion visit.,,2022.0
PMID 35552364 a_Summary_SoE.pdf,Arm B (Treatment of Physician's Choice),control,2.0,3.0,9.0,17.0,26.0,35.0,21.0,Cycle 1: Day 1 infusion. Cycle 2+: Pre-dose lab visit (<=5 days prior) and Day 1 infusion visit.,,2022.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 1 (Prostate Bed Radiotherapy alone),control,4.0,20.0,37.0,39.0,40.0,41.0,1.0,"Daily Radiotherapy (RT) for 36-39 fractions (assumed 37 for calculation), 5 days per week.",,2022.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 2 (Prostate Bed Radiotherapy + STAD),intervention,4.0,1.0,24.0,40.0,41.0,42.0,1.0,LHRH injection on Day 1; Pre-RT labs at Day 46; Daily RT (5 days/week) starting Day 60 for ~37 fractions.,,2022.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 3 (Pelvic Lymph Node Radiotherapy + Prostate Bed Radiotherapy + STAD),intervention,4.0,1.0,24.0,40.0,41.0,42.0,1.0,Identical visit schedule to Arm 2; PLNRT is delivered concurrently with PBRT.,,2022.0
PMID 35580297 a_Summary_SoE.pdf,Arm A (HS-10296),intervention,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"Cycle 1: Days 1, 8, 15; Cycles 2-6: Day 1; Cycle 7 and thereafter: Day 1 every 6 weeks (every 2 cycles).",,2022.0
PMID 35580297 a_Summary_SoE.pdf,Arm B (Gefitinib),control,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"Cycle 1: Days 1, 8, 15; Cycles 2-6: Day 1; Cycle 7 and thereafter: Day 1 every 6 weeks (every 2 cycles).",,2022.0
PMID 35584336 a_Summary_SoE.pdf,Elacestrant,intervention,2.0,3.0,5.0,8.0,11.0,15.0,28.0,Cycle 1: Day 1 and Day 15. Subsequent cycles: Day 1 of every 28-day cycle.,,2022.0
PMID 35584336 a_Summary_SoE.pdf,Standard of Care (SOC) monotherapy,control,2.0,3.0,5.0,8.0,11.0,15.0,28.0,Cycle 1: Day 1 and Day 15. Subsequent cycles: Day 1 of every 28-day cycle.,,2022.0
PMID 35608580 a_Summary_SoE.pdf,Arm 1 (Metformin),intervention,2.0,0.0,0.0,1.0,1.0,2.0,0.0,Screening visits followed by clinic visits every 6 months for the first year.,,2022.0
PMID 35608580 a_Summary_SoE.pdf,Arm 2 (Placebo),control,2.0,0.0,0.0,1.0,1.0,2.0,0.0,Screening visits followed by clinic visits every 6 months for the first year.,,2022.0
PMID 35657079 a_Summary_SoE.pdf,Arm B (Ibrutinib + BR),intervention,2.0,5.0,11.0,19.0,22.0,26.0,28.0,"Cycles 1-6: Days 1, 2, 15; Cycles 7-12: Day 1; Cycles 13+: Day 1 every 8 weeks.",,2022.0
PMID 35657079 a_Summary_SoE.pdf,Arm A (Placebo + BR),control,2.0,5.0,11.0,19.0,22.0,26.0,28.0,"Cycles 1-6: Days 1, 2, 15; Cycles 7-12: Day 1; Cycles 13+: Day 1 every 8 weeks.",,2022.0
PMID 35660812 a_Summary_SoE.pdf,Arm A (RVD Conventional Dose),intervention,2.0,7.0,17.0,36.0,46.0,50.0,21.0,"Days 1, 4, 8, 11 for RVD cycles (C1-C8); Maintenance visits weekly for 2 months, biweekly for 2 months, then monthly.",,2022.0
PMID 35660812 a_Summary_SoE.pdf,Arm B (RVD + HDT/PBSCT),control,2.0,7.0,22.0,41.0,55.0,59.0,21.0,"Days 1, 4, 8, 11 for RVD cycles (C1-C3, C4-C5); Inpatient stay for PBSCT; Maintenance visits weekly for 2 months, biweekly for 2 months, then monthly.",,2022.0
PMID 35665782 a_Summary_SoE.pdf,Arm A (DS-8201a),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15; Subsequent cycles: Day 1 only.",,2022.0
PMID 35665782 a_Summary_SoE.pdf,"Arm B (Physician's Choice: Capecitabine, Eribulin, Gemcitabine, Paclitaxel, Nab-paclitaxel)",control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15; Subsequent cycles: Day 1 only.",,2022.0
PMID 35704479 a_Summary_SoE.pdf,Active Monitoring Arm,control,1.0,1.0,1.0,2.0,2.0,3.0,180.0,"Screening (Visit 0), Randomization (Visit 1), then every 6 months (Visits 2-11).",,2022.0
PMID 35704479 a_Summary_SoE.pdf,Treatment Arm (Topical Therapy),intervention,1.0,1.0,2.0,4.0,4.0,5.0,180.0,"Screening (Visit 0), Randomization/Treatment Start (Visit 1), interim toxicity checks (Visit 1A at 8 weeks, Visit 1B at 16 weeks), then every 6 months (Visits 2-11).",,2022.0
PMID 35728048 a_Summary_SoE.pdf,Pevonedistat + Azacitidine,intervention,1.0,7.0,16.0,27.0,37.0,48.0,28.0,"D1, D3, D5 dosing each cycle; C1 additionally D8, D15, D21; BMA on D22 of C2, C4, C6, C9, C12.",,2022.0
PMID 35728048 a_Summary_SoE.pdf,Azacitidine alone,control,1.0,7.0,16.0,27.0,37.0,48.0,28.0,"D1, D3, D5 dosing each cycle; C1 additionally D8, D15, D21; BMA on D22 of C2, C4, C6, C9, C12.",,2022.0
PMID 35759733a_Summary_SoE.pdf,Regimen I (CT-2103),intervention,1.0,3.0,7.0,14.0,20.0,24.0,28.0,"Day 1 (Treatment, Labs, PE) and Day 8-12 (Nadir Labs)",,2022.0
PMID 35759733a_Summary_SoE.pdf,Regimen II (Paclitaxel),intervention,1.0,3.0,7.0,14.0,20.0,24.0,28.0,"Day 1 (Treatment, Labs, PE) and Day 8-12 (Nadir Labs)",,2022.0
PMID 35759733a_Summary_SoE.pdf,Regimen III (Surveillance),control,1.0,1.0,3.0,6.0,9.0,12.0,30.0,"Monthly clinic visits for History, Physical Exam, and CA-125",,2022.0
PMID 35763704 a_Summary_SoE.pdf,Arm A (Atezolizumab + ddAC-PacHP),intervention,2.0,3.0,9.0,19.0,23.0,28.0,14.0,"Cycles 1-4: Q2W (Day 1); Cycles 5-8: Q3W (Day 1, 8, 15 for weekly Paclitaxel); Adjuvant Cycles 9-22: Q3W (Day 1).",,2022.0
PMID 35763704 a_Summary_SoE.pdf,Arm B (Placebo + ddAC-PacHP),control,2.0,3.0,9.0,19.0,23.0,28.0,14.0,"Cycles 1-4: Q2W (Day 1); Cycles 5-8: Q3W (Day 1, 8, 15 for weekly Paclitaxel); Adjuvant Cycles 9-22: Q3W (Day 1).",,2022.0
PMID 35810754 CT_Summary_SoE.pdf,Arm A (Zanubrutinib),intervention,2.0,4.0,6.0,9.0,10.0,11.0,28.0,"Day 1 of each cycle for Cycles 1-6, then Day 1 every 3 cycles (C7, C10, C13, etc.)",,2022.0
PMID 35810754 CT_Summary_SoE.pdf,Arm B (Bendamustine + Rituximab),control,2.0,7.0,11.0,16.0,17.0,18.0,28.0,"Cycle 1: Days 0, 1, 2. Cycles 2-6: Days 1, 2. Post-treatment: Day 1 every 3 cycles.",,2022.0
PMID 35810754 CT_Summary_SoE.pdf,Arm D (Venetoclax + Zanubrutinib),intervention,2.0,4.0,7.0,17.0,18.0,19.0,28.0,"Cycles 1-3: Day 1. Cycle 4: Days 1, 2, 8, 9, 15, 16, 22, 23. Cycle 5: Days 1, 2. Cycle 6+: Day 1 every 3 cycles.",,2022.0
PMID 35857290 a_Summary_SoE.pdf,Arm A (SGX301 0.25% synthetic hypericin),intervention,1.0,10.0,23.0,41.0,44.0,47.0,56.0,Cycle 1 Week 1: 4 days (training/treatment); Weeks 2-6: 2 days/week (treatment); Week 8: 1 day (assessment). Cycles 2 & 3: 2 days/week (treatment) for 6 weeks; 1 day (assessment) at end of cycle. Follow-up: 1 day every 4 weeks.,,2022.0
PMID 35857290 a_Summary_SoE.pdf,Arm B (Placebo Ointment),control,1.0,10.0,23.0,41.0,44.0,47.0,56.0,Cycle 1 Week 1: 4 days (training/treatment); Weeks 2-6: 2 days/week (treatment); Week 8: 1 day (assessment). Cycles 2 & 3: 2 days/week (treatment) for 6 weeks; 1 day (assessment) at end of cycle. Follow-up: 1 day every 4 weeks.,,2022.0
PMID 35922251 CT_Summary_SoE.pdf,Arm 1 (Cemiplimab),intervention,1.0,2.0,7.0,13.0,18.0,24.0,42.0,"Treatment on Day 1 and Day 22 of each 42-day cycle. Imaging on Day 42 of cycles 1-4, 6, 8, 10, 12, 14, and 16.",,2022.0
PMID 35922251 CT_Summary_SoE.pdf,Arm 2 (IC Chemotherapy - Topotecan),control,1.0,10.0,27.0,49.0,70.0,96.0,42.0,"Topotecan (most intensive IC option) administered on Days 1-5 and Days 22-26 of each 42-day cycle. Imaging on Day 42 of cycles 1-4, 6, 8, 10, 12, 14, and 16.",,2022.0
PMID 35947817 a_Summary_SoE.pdf,Arm A (DCC-2618),intervention,1.0,3.0,6.0,10.0,14.0,20.0,42.0,"Cycle 1: Days 1, 15, 29. Subsequent cycles: Days 1, 29.",,2022.0
PMID 35947817 a_Summary_SoE.pdf,Arm B (Sunitinib),control,1.0,3.0,6.0,10.0,14.0,20.0,42.0,"Cycle 1: Days 1, 15, 29. Subsequent cycles: Days 1, 29.",,2022.0
PMID 36070540 a_Summary_SoE.pdf,OTL38 + Fluorescent Imaging,intervention,1.0,3.0,3.0,4.0,4.0,4.0,,"Screening (Visit 1), Surgery/Drug Administration (Visit 2), Day 7 Safety (Visit 3), Day 28 Safety (Visit 4), Month 6 Follow-up",,2023.0
PMID 36070540 a_Summary_SoE.pdf,OTL38 + No Fluorescent Imaging,control,1.0,3.0,3.0,4.0,4.0,4.0,,"Screening (Visit 1), Surgery/Drug Administration (Visit 2), Day 7 Safety (Visit 3), Day 28 Safety (Visit 4), Month 6 Follow-up",,2023.0
PMID 36099926 a_Summary_SoE.pdf,Arm A (Atezolizumab),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle for 16 cycles.,,2022.0
PMID 36099926 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle for 16 cycles.,,2022.0
PMID 36108662 CT_Summary_SoE.pdf,Experimental Arm (Pembrolizumab),intervention,4.0,2.0,5.0,9.0,13.0,18.0,21.0,Every 3 weeks (Q3W) for a total of 18 infusions.,,2022.0
PMID 36108662 CT_Summary_SoE.pdf,Control Arm (Placebo),control,4.0,2.0,5.0,9.0,13.0,18.0,21.0,Every 3 weeks (Q3W) for a total of 18 infusions.,,2022.0
PMID 36155117 CT_Summary_SoE.pdf,Arm A (Palbociclib + Letrozole),intervention,2.0,4.0,8.0,11.0,14.0,18.0,28.0,"C1-C2: Days 1, 14, 21; C3+: Day 1 only.",,2022.0
PMID 36155117 CT_Summary_SoE.pdf,Arm B (Placebo + Letrozole),control,2.0,4.0,8.0,11.0,14.0,18.0,28.0,"C1-C2: Days 1, 14, 21; C3+: Day 1 only.",,2022.0
PMID 36162037 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),intervention,1.0,3.0,7.0,13.0,20.0,25.0,14.0,Every 2 weeks (Q2W),,2023.0
PMID 36162037 a_Summary_SoE.pdf,Arm B (Nivolumab Monotherapy),control,1.0,3.0,7.0,13.0,20.0,25.0,28.0,Every 2 weeks (Q2W) due to blinding,,2023.0
PMID 36265504 a_Summary_SoE.pdf,Arm A (Enzalutamide + Docetaxel + Prednisolone),intervention,1.0,5.0,12.0,21.0,24.0,25.0,21.0,"Every 3 weeks for docetaxel infusions (Cycles 1-10), with additional lab visits at weeks 1 and 2 post-infusion for early cycles. Maintenance phase every 12 weeks.",,2022.0
PMID 36265504 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel + Prednisolone),control,1.0,5.0,12.0,21.0,24.0,25.0,21.0,"Every 3 weeks for docetaxel infusions (Cycles 1-10), with additional lab visits at weeks 1 and 2 post-infusion for early cycles. Maintenance phase every 12 weeks.",,2022.0
PMID 36308441 a_Summary_SoE.pdf,CaM 5 µmol/kg + mFOLFOX6,intervention,1.0,3.0,7.0,12.0,13.0,14.0,14.0,Day 1 of each 14-day cycle for 12 cycles; follow-up visits at Month 9 and Month 12.,,2022.0
PMID 36308441 a_Summary_SoE.pdf,CaM 2 µmol/kg + mFOLFOX6,intervention,1.0,3.0,7.0,12.0,13.0,14.0,14.0,Day 1 of each 14-day cycle for 12 cycles; follow-up visits at Month 9 and Month 12.,,2022.0
PMID 36308441 a_Summary_SoE.pdf,Placebo + mFOLFOX6,control,1.0,3.0,7.0,12.0,13.0,14.0,14.0,Day 1 of each 14-day cycle for 12 cycles; follow-up visits at Month 9 and Month 12.,,2022.0
PMID 36322844 a_Summary_SoE.pdf,Arm A (ABVE-PC Standard Arm),control,2.0,8.0,20.0,22.0,23.0,24.0,21.0,"Days 1, 2, 3, and 8 of each 21-day cycle.",,2022.0
PMID 36322844 a_Summary_SoE.pdf,Arm B (Bv-AVEPC Experimental Arm),intervention,2.0,8.0,20.0,22.0,23.0,24.0,21.0,"Days 1, 2, 3, and 8 of each 21-day cycle.",,2022.0
PMID 36327426 a_Summary_SoE.pdf,Arm 1 (Durvalumab + Tremelimumab + SoC Chemotherapy),intervention,2.0,4.0,9.0,12.0,15.0,19.0,21.0,Day 1 (Infusion) and Day 8 (Labs) during 21-day chemotherapy cycles (C1-C4); Day 1 only during 28-day post-chemotherapy maintenance cycles (C5-C15).,,2023.0
PMID 36327426 a_Summary_SoE.pdf,Arm 2 (Durvalumab + SoC Chemotherapy),intervention,2.0,4.0,9.0,12.0,15.0,19.0,21.0,Day 1 (Infusion) and Day 8 (Labs) during 21-day chemotherapy cycles (C1-C4); Day 1 only during 28-day post-chemotherapy maintenance cycles (C5-C15).,,2023.0
PMID 36327426 a_Summary_SoE.pdf,Arm 3 (SoC Chemotherapy alone),control,2.0,4.0,9.0,14.0,17.0,21.0,21.0,Day 1 and Day 8 during 21-day chemotherapy cycles (C1-C6); Day 1 only during 28-day maintenance cycles (C7-C15).,,2023.0
PMID 36346687 CT_Summary_SoE.pdf,Arm A (Capecitabine),intervention,1.0,2.0,5.0,8.0,9.0,10.0,21.0,"8 cycles of capecitabine (21-day cycles) with visits on Day 1 of each cycle, followed by follow-up visits every 3 months.",,2023.0
PMID 36346687 CT_Summary_SoE.pdf,Arm B (Observation),control,1.0,0.0,1.0,2.0,3.0,4.0,0.0,Follow-up visits every 3 months for the first 2 years.,,2023.0
PMID 36455168 a_Summary_SoE.pdf,Arm A (Pembrolizumab + BSC),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 3-week cycle (Q3W).,,2023.0
PMID 36455168 a_Summary_SoE.pdf,Arm B (Placebo + BSC),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 3-week cycle (Q3W).,,2023.0
PMID 36473143 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),intervention,2.0,3.0,7.0,13.0,20.0,27.0,42.0,Nivolumab administered every 2 weeks (Q2W) and Ipilimumab every 6 weeks (Q6W). This results in a clinic visit every 14 days.,,2023.0
PMID 36473143 a_Summary_SoE.pdf,Arm B (EXTREME Regimen: Cetuximab + Cisplatin/Carboplatin + Fluorouracil),control,2.0,5.0,13.0,26.0,39.0,53.0,21.0,"Cetuximab is administered weekly. Cisplatin/Carboplatin and Fluorouracil are administered every 3 weeks for 6 cycles, followed by weekly maintenance Cetuximab. This results in a clinic visit every 7 days.",,2023.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 1 (BBI-608 plus FOLFIRI),intervention,2.0,4.0,8.0,14.0,21.0,28.0,14.0,Run-in Day 1 (start of BBI-608) followed by Day 1 of every 14-day cycle for FOLFIRI infusions.,,2023.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 2 (FOLFIRI alone),control,2.0,3.0,7.0,13.0,20.0,27.0,14.0,Day 1 of every 14-day cycle for FOLFIRI infusions.,,2023.0
PMID 36521097 a_Summary_SoE.pdf,Arm A (nab-paclitaxel + gemcitabine),intervention,1.0,4.0,10.0,19.0,20.0,21.0,28.0,"Days 1, 8, and 15 of each 28-day cycle for 6 cycles.",,2023.0
PMID 36521097 a_Summary_SoE.pdf,Arm B (gemcitabine alone),control,1.0,4.0,10.0,19.0,20.0,21.0,28.0,"Days 1, 8, and 15 of each 28-day cycle for 6 cycles.",,2023.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 1: Pembrolizumab (MK-3475),intervention,1.0,5.0,13.0,17.0,21.0,26.0,21.0,"Day 1 of each 3-week cycle for treatment. Additionally, clinic visits on Days 8 and 15 for the first 4 cycles. Weekly EBV DNA labs in Cycle 1.",,2023.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 2: Standard of Care (Gemcitabine),control,1.0,5.0,13.0,22.0,30.0,40.0,21.0,"Day 1 and Day 8 of each 3-week cycle for treatment. Additionally, clinic visits on Day 15 for the first 4 cycles.",,2023.0
PMID 36541957 a_Summary_SoE.pdf,Arm A (Ibrutinib + CIT),intervention,1.0,3.0,5.0,8.0,9.0,10.0,28.0,"Day 1 of each cycle (C1-C6), Day 14 of Cycle 1, End-of-Monotherapy visit, and periodic follow-up visits.",,2023.0
PMID 36541957 a_Summary_SoE.pdf,Arm B (CIT alone),control,1.0,3.0,5.0,6.0,7.0,8.0,28.0,"Day 1 of each cycle (C1-C3), Day 14 of Cycle 1, End-of-Treatment visit, and periodic follow-up visits.",,2023.0
PMID 36623230 a_Summary_SoE.pdf,Arm A (Standard Thoracic Radiotherapy 45 Gy BID + Chemotherapy),control,2.0,18.0,25.0,36.0,37.0,38.0,21.0,"4 cycles of chemotherapy (Days 1, 2, 3 of each 21-day cycle). Radiotherapy for 3 weeks (5 days/week). Prophylactic cranial irradiation (PCI) for 10 days post-treatment.",,2023.0
PMID 36623230 a_Summary_SoE.pdf,Arm B (High-Dose Thoracic Radiotherapy 70 Gy QD + Chemotherapy),intervention,2.0,22.0,39.0,50.0,51.0,52.0,21.0,"4 cycles of chemotherapy (Days 1, 2, 3 of each 21-day cycle). Radiotherapy for 7 weeks (5 days/week). Prophylactic cranial irradiation (PCI) for 10 days post-treatment.",,2023.0
PMID 36669140 a_Summary_SoE.pdf,,,,,,,,,,,Failed to parse JSON,2023.0
