filename,intervention_type,pos_idx,core_treatment_screening,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,total_screening,total_1_month,total_3_months,total_6_months,total_9_months,total_12_months,n_runs
PMID 34092112 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,2.0,3.0,4.0,2.0,0.0,1.0,2.0,3.0,4.0,2
PMID 34092112 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,1.5,1.5,1.5,0.0,0.5,1.0,2.0,3.0,2.0,2.0,5.0,6.5,7.5,8.5,2
PMID 34092112 a_Summary_SoE.pdf,intervention,1,0.0,2.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.5,1.0,2.0,3.0,2.0,2.0,5.5,8.5,9.5,10.5,2
PMID 34102137 a_Summary_SoE.pdf,control,0,0.0,4.0,9.5,17.5,26.5,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,9.5,17.5,26.5,35.0,2
PMID 34102137 a_Summary_SoE.pdf,control,1,0.0,5.0,13.0,26.0,40.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,26.0,40.0,52.0,1
PMID 34102137 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,5.0,9.0,13.0,18.0,2
PMID 34102137 a_Summary_SoE.pdf,intervention,1,0.0,3.5,9.0,19.0,29.0,38.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,9.0,19.0,29.0,38.5,2
PMID 34102137 a_Summary_SoE.pdf,intervention,2,0.0,6.0,14.0,26.0,40.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,14.0,26.0,40.0,52.0,1
PMID 34110925 a_Summary_SoE.pdf,control,0,0.0,21.0,33.0,39.0,47.5,54.0,1.0,0.5,1.0,1.5,2.5,3.5,1.0,0.5,1.0,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,35.0,42.0,52.0,59.5,2
PMID 34110925 a_Summary_SoE.pdf,intervention,0,0.0,21.0,33.0,39.0,47.5,54.0,1.0,0.5,1.0,1.5,2.5,3.5,1.0,0.5,1.0,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,35.0,42.0,52.0,59.5,2
PMID 34133211 a_Summary_SoE.pdf,control,0,0.0,1.0,3.0,5.0,7.0,9.0,1.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.5,3.5,5.5,8.0,10.0,2
PMID 34133211 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,6.0,8.0,11.0,1.5,0.0,1.5,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.5,7.5,10.0,13.0,2
PMID 34134469 CT_Summary_SoE.pdf,control,0,0.0,2.0,4.5,7.5,9.5,11.0,1.0,0.0,1.0,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.5,9.0,11.5,13.0,2
PMID 34134469 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,4.5,7.5,9.5,11.0,1.0,0.0,1.0,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.5,9.0,11.5,13.0,2
PMID 34143970 CT_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,3.0,6.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,7.5,13.5,20.5,27.5,2
PMID 34143970 CT_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,7.5,13.5,20.5,27.5,2
PMID 34143970 CT_Summary_SoE.pdf,intervention,1,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,7.5,13.5,20.5,27.5,2
PMID 34161051 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,1.5,2.0,2.0,0.5,4.5,8.0,12.5,17.5,18.5,0.0,0.5,1.5,2.0,3.0,3.0,2.0,5.0,10.0,16.0,22.5,23.5,2
PMID 34161051 a_Summary_SoE.pdf,intervention,0,0.0,1.0,3.0,5.0,6.0,6.0,1.5,0.0,0.5,1.0,1.5,1.5,0.5,4.0,6.5,10.0,14.5,15.5,0.0,0.0,0.0,0.0,0.5,0.5,2.0,5.0,10.0,16.0,22.5,23.5,2
PMID 34170389 CT_Summary_SoE.pdf,control,0,0.0,12.0,22.5,36.5,51.5,62.0,0.5,0.0,1.0,1.5,2.5,2.5,1.0,3.5,9.0,11.5,12.0,15.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,15.5,32.5,49.5,66.0,79.5,2
PMID 34170389 CT_Summary_SoE.pdf,intervention,0,0.0,12.0,22.5,36.5,51.5,62.0,0.5,0.0,1.0,1.5,2.5,2.5,1.0,3.5,9.0,11.5,12.0,15.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,15.5,32.5,49.5,66.0,79.5,2
PMID 34197181 a_Summary_SoE.pdf,control,0,0.0,2.0,23.0,44.5,44.5,44.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,2.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5,24.5,47.5,47.5,48.5,2
PMID 34197181 a_Summary_SoE.pdf,intervention,0,0.0,2.5,24.0,45.5,45.5,45.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,2.5,3.0,6.5,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,5.0,29.5,52.5,52.5,53.5,2
PMID 34219000 a_Summary_SoE.pdf,control,0,0.0,4.0,10.0,20.0,30.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,10.0,20.0,30.0,40.0,2
PMID 34219000 a_Summary_SoE.pdf,intervention,0,0.0,4.0,10.0,20.0,30.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,10.0,20.0,30.0,40.0,2
PMID 34237250 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,9.0,1.0,1.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,9.0,12.0,16.0,2
PMID 34237250 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,9.0,1.0,1.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,9.0,12.0,16.0,2
PMID 34246347 CT_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.5,5.0,9.0,12.0,15.0,19.0,2
PMID 34246347 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.5,5.0,9.0,12.0,15.0,19.0,2
PMID 34264305 a_Summary_SoE.pdf,control,0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.5,1.5,2.5,2.5,3.5,2
PMID 34264305 a_Summary_SoE.pdf,intervention,0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.5,1.5,2.5,2.5,3.5,2
PMID 34264316 a_Summary_SoE.pdf,control,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,20.0,27.0,2
PMID 34264316 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,20.0,27.0,2
PMID 34264503 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,15.0,20.0,2
PMID 34264503 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,15.0,20.0,2
PMID 34309665 a_Summary_SoE.pdf,control,0,0.0,3.0,7.0,12.5,17.0,22.0,1.0,1.0,1.5,2.0,2.5,3.0,1.0,3.0,7.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,15.5,27.5,32.5,38.0,2
PMID 34309665 a_Summary_SoE.pdf,intervention,0,0.0,5.0,13.5,24.5,29.0,34.0,1.0,0.5,1.0,1.5,2.0,2.5,1.0,3.0,7.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.5,21.5,39.0,44.0,49.5,2
PMID 34320285 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2
PMID 34320285 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2
PMID 34341578 CT_Summary_SoE.pdf,control,0,0.0,4.0,9.0,15.0,19.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,9.0,15.0,19.0,24.0,2
PMID 34341578 CT_Summary_SoE.pdf,intervention,0,0.0,4.0,9.0,15.0,19.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,9.0,15.0,19.0,24.0,2
PMID 34343033 a_Summary_SoE.pdf,control,0,0.0,1.5,2.5,3.5,4.0,5.0,1.0,0.5,1.5,2.5,3.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,9.0,11.0,2
PMID 34343033 a_Summary_SoE.pdf,intervention,0,0.0,1.5,2.5,3.5,4.0,5.0,1.0,0.5,1.5,2.5,3.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,9.0,11.0,2
PMID 34357781 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,11.0,15.0,2
PMID 34357781 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,11.0,15.0,2
PMID 34363762 CT_Summary_SoE.pdf,control,0,0.0,5.0,13.0,18.0,18.0,18.0,0.5,0.0,0.0,0.5,1.0,1.5,0.5,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.5,1.5,3.0,1.0,5.0,13.0,19.5,21.5,24.0,2
PMID 34363762 CT_Summary_SoE.pdf,intervention,0,0.0,5.0,13.0,21.5,28.0,35.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,21.5,28.0,35.0,2
PMID 34363762 CT_Summary_SoE.pdf,intervention,1,0.0,5.0,13.0,21.5,28.0,35.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,21.5,28.0,35.0,2
PMID 34383006a_Summary_SoE.pdf,control,0,0.0,20.0,30.0,30.0,30.0,30.0,1.0,0.5,0.5,1.5,2.0,2.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.5,2.5,20.5,31.5,32.5,33.5,34.5,2
PMID 34383006a_Summary_SoE.pdf,intervention,0,0.0,15.0,15.0,15.0,15.0,15.0,1.0,0.5,0.5,1.5,2.0,2.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.5,2.5,15.5,16.5,17.5,18.5,19.5,2
PMID 34407342 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,17.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,17.5,2
PMID 34407342 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,17.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,17.5,2
PMID 34407542 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2.0,6.0,9.5,12.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,11.0,14.0,18.0,2
PMID 34407542 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2.0,6.0,9.5,12.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,11.0,14.0,18.0,2
PMID 34418665 CT_Summary_SoE.pdf,control,0,0.0,10.0,25.0,30.0,30.0,30.0,1.0,0.0,0.0,1.5,3.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,10.0,25.0,32.0,34.0,36.5,2
PMID 34418665 CT_Summary_SoE.pdf,intervention,0,0.0,13.0,33.0,50.0,63.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,33.0,50.0,63.0,77.5,2
PMID 34454674 a_Summary_SoE.pdf,control,0,0.0,3.0,7.5,13.5,19.5,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,13.5,19.5,27.0,2
PMID 34454674 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.5,13.5,19.5,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,13.5,19.5,27.0,2
PMID 34459214 CT_Summary_SoE.pdf,control,0,0.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,1.0,2.0,4.0,7.0,10.0,13.0,2
PMID 34459214 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,13.0,2
PMID 34534429 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2
PMID 34534429 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2
PMID 34600602 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,10.0,13.0,17.0,2
PMID 34600602 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,10.0,14.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,10.0,13.0,17.0,2
PMID 34652968 a_Summary_SoE.pdf,control,0,0.5,10.0,25.0,45.5,64.5,64.5,1.0,0.0,1.5,1.5,2.5,3.0,1.0,2.5,7.5,14.0,22.5,22.5,0.0,0.0,0.0,0.5,0.5,1.0,2.5,12.5,34.0,61.5,90.0,91.0,2
PMID 34652968 a_Summary_SoE.pdf,intervention,0,0.5,13.0,29.0,56.0,80.5,80.5,1.0,0.0,1.5,1.5,2.5,3.0,1.0,2.5,7.0,13.5,21.0,21.0,0.0,0.0,0.0,0.5,0.5,1.0,2.5,15.5,37.5,71.5,104.5,105.5,2
PMID 34661177 CT_Summary_SoE.pdf,control,0,0.0,5.0,13.0,17.0,21.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,17.0,21.0,26.0,2
PMID 34661177 CT_Summary_SoE.pdf,intervention,0,0.0,5.0,13.0,17.0,21.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,17.0,21.0,26.0,2
PMID 34808255 CT_Summary_SoE.pdf,control,0,0.0,22.0,35.0,35.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.5,22.0,35.5,36.0,36.0,36.0,2
PMID 34808255 CT_Summary_SoE.pdf,intervention,0,0.0,22.0,35.0,35.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.5,22.0,35.5,36.0,36.0,36.0,2
PMID 34855460 a_Summary_SoE.pdf,control,0,0.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.5,1.0,1.5,1.0,3.5,9.0,11.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.5,17.0,19.5,20.5,21.5,2
PMID 34855460 a_Summary_SoE.pdf,intervention,0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.5,1.0,1.5,1.0,3.0,9.0,11.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,16.5,17.5,18.5,2
PMID 34855460 a_Summary_SoE.pdf,intervention,1,0.0,6.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,0.5,1.0,1.5,1.0,3.5,9.0,11.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.5,15.0,17.5,18.5,19.5,2
PMID 34874182 a_Summary_SoE.pdf,control,0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,2
PMID 34874182 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.5,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,3.5,5.0,7.0,2
PMID 34882169 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2
PMID 34882169 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2
PMID 34882169 a_Summary_SoE.pdf,intervention,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2
PMID 34890060 CT_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2
PMID 34890060 CT_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2
PMID 34890060 CT_Summary_SoE.pdf,intervention,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2
PMID 34890060 CT_Summary_SoE.pdf,intervention,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2
PMID 34890214 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,17.0,21.0,26.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,5.5,17.5,21.5,26.5,2
PMID 34890214 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,5.5,9.5,13.5,18.5,2
PMID 34891224 a_Summary_SoE.pdf,control,0,0.0,6.0,34.0,34.0,34.0,34.0,1.0,0.0,1.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,35.0,37.0,38.0,39.0,2
PMID 34891224 a_Summary_SoE.pdf,intervention,0,0.0,8.5,8.5,8.5,8.5,8.5,1.0,0.0,1.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.5,3.5,3.5,2.0,12.0,13.0,15.0,16.0,17.0,2
PMID 34914339 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,2.5,3.5,4.5,4.5,3.0,2.5,3.5,4.5,5.5,6.5,2
PMID 34914339 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,7.0,7.0,7.0,1.0,0.5,0.5,0.5,0.5,1.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,2.0,2.0,3.0,3.5,6.5,9.0,10.0,11.0,2
PMID 34914889 a_Summary_SoE.pdf,control,0,0.0,1.5,3.5,6.5,10.0,13.5,1.0,0.0,0.5,1.5,2.0,3.0,1.0,1.5,3.0,5.0,8.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,13.0,20.0,27.0,2
PMID 34914889 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,13.0,20.0,27.0,2
PMID 34967844 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,6.0,6.0,6.0,0.5,0.0,0.5,1.0,2.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.5,7.0,8.0,9.0,2
