filename,intervention_type,pos_idx,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,n_runs,arm_name,intensity_score,pmid,sponsor_binary,Funder,disease_site,Disease Stage,treatment_modality,start_year
PMID 34363762 CT_Summary_SoE.pdf,intervention,1,1.0,5.0,13.0,22.0,29.0,36.0,21.0,3,Arm C (Avelumab in combination with chemotherapy followed by avelumab maintenance),3.0,34363762,Industry,INDUSTRY,GYN,Metastatic,Immunotherapy,2016
PMID 34383006a_Summary_SoE.pdf,control,0,2.0,21.0,31.0,32.0,33.0,34.0,42.0,3,Arm B (Conventional radiation),2.8333333333333335,34383006,Non-Industry,OTHER,Thor,Non-metastatic,Radiation,2012
PMID 34383006a_Summary_SoE.pdf,intervention,0,2.0,15.0,16.0,17.0,18.0,19.0,21.0,3,Arm A (Accelerated hypofractionated IGRT),1.5833333333333333,34383006,Non-Industry,OTHER,Thor,Non-metastatic,Radiation,2012
PMID 34407342 a_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm B (Placebo),1.5,34407342,Industry,INDUSTRY,GU,"Metastatic, Non-metastatic",Immunotherapy,2017
PMID 34407342 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm A (Pembrolizumab),1.5,34407342,Industry,INDUSTRY,GU,"Metastatic, Non-metastatic",Immunotherapy,2017
PMID 34407542 a_Summary_SoE.pdf,control,0,1.0,3.0,7.0,11.0,14.0,18.0,7.0,3,Bosutinib 500 mg once daily,1.5,34407542,Industry,INDUSTRY,Heme,Hematologic,Other,2016
PMID 34407542 a_Summary_SoE.pdf,intervention,0,1.0,3.0,7.0,11.0,14.0,18.0,7.0,3,Asciminib 40 mg twice daily,1.5,34407542,Industry,INDUSTRY,Heme,Hematologic,Other,2016
PMID 34418665 CT_Summary_SoE.pdf,control,0,1.0,10.0,25.0,31.0,33.0,36.0,21.0,3,Arm B (Cisplatin + 5-FU),3.0,34418665,Industry,INDUSTRY,HN,Metastatic,Targeted Therapy,2015
PMID 34418665 CT_Summary_SoE.pdf,intervention,0,1.0,13.0,33.0,50.0,63.0,77.0,21.0,3,Arm A (Cetuximab + Cisplatin + 5-FU),6.416666666666667,34418665,Industry,INDUSTRY,HN,Metastatic,Targeted Therapy,2015
PMID 34454674 a_Summary_SoE.pdf,control,0,1.0,4.0,10.0,18.0,26.0,36.0,21.0,3,Arm 2 (Placebo + Cisplatin + 5-FU),3.0,34454674,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2017
PMID 34454674 a_Summary_SoE.pdf,intervention,0,1.0,4.0,10.0,18.0,26.0,36.0,21.0,3,Arm 1 (Pembrolizumab + Cisplatin + 5-FU),3.0,34454674,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2017
PMID 34459214 CT_Summary_SoE.pdf,control,0,1.0,2.0,4.0,7.0,10.0,13.0,84.0,3,Leuprolide (GnRH Receptor Agonist),1.0833333333333333,34459214,Industry,INDUSTRY,GU,Metastatic,Endocrine,2016
PMID 34459214 CT_Summary_SoE.pdf,intervention,0,1.0,2.0,4.0,7.0,10.0,13.0,28.0,3,Degarelix (GnRH Receptor Antagonist),1.0833333333333333,34459214,Industry,INDUSTRY,GU,Metastatic,Endocrine,2016
PMID 34534429 a_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm 2 (Placebo + Chemotherapy),1.5,34534429,Industry,INDUSTRY,GYN,Metastatic,Immunotherapy,2018
PMID 34534429 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm 1 (Pembrolizumab + Chemotherapy),1.5,34534429,Industry,INDUSTRY,GYN,Metastatic,Immunotherapy,2018
PMID 34600602 a_Summary_SoE.pdf,control,0,2.0,3.0,7.0,10.0,13.0,17.0,28.0,3,Arm B (Placebo + Abiraterone Acetate + Prednisone),1.4166666666666667,34600602,Industry,INDUSTRY,GU,Metastatic,Endocrine,2014
PMID 34600602 a_Summary_SoE.pdf,intervention,0,2.0,3.0,7.0,10.0,13.0,17.0,28.0,3,Arm A (Apalutamide + Abiraterone Acetate + Prednisone),1.4166666666666667,34600602,Industry,INDUSTRY,GU,Metastatic,Endocrine,2014
PMID 34652968 a_Summary_SoE.pdf,control,0,2.0,10.0,26.0,50.0,66.0,67.0,14.0,3,Regimen A (VDC1200/IE),5.583333333333333,34652968,Non-Industry,NETWORK,Other,Non-metastatic,Chemotherapy,2010
PMID 34652968 a_Summary_SoE.pdf,intervention,0,2.0,13.0,30.0,61.0,83.0,84.0,14.0,3,Regimen B (VTC250/IE/VDC1200),7.0,34652968,Non-Industry,NETWORK,Other,Non-metastatic,Chemotherapy,2010
PMID 34661177 CT_Summary_SoE.pdf,control,0,1.0,5.0,13.0,17.0,21.0,26.0,21.0,3,Arm 2 (Saline Placebo + Carboplatin + Paclitaxel/nab-paclitaxel),2.1666666666666665,34661177,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2017
PMID 34661177 CT_Summary_SoE.pdf,intervention,0,1.0,5.0,13.0,17.0,21.0,26.0,21.0,3,Arm 1 (Pembrolizumab + Carboplatin + Paclitaxel/nab-paclitaxel),2.1666666666666665,34661177,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2017
PMID 34808255 CT_Summary_SoE.pdf,control,0,2.0,22.0,35.0,36.0,36.0,36.0,7.0,3,Arm 1 (Placebo Control),3.0,34808255,Industry,OTHER,HN,Metastatic,Other,2017
PMID 34808255 CT_Summary_SoE.pdf,intervention,0,2.0,22.0,35.0,36.0,36.0,36.0,7.0,3,Arm 2 (Gabapentin),3.0,34808255,Industry,OTHER,HN,Metastatic,Other,2017
PMID 34855460 a_Summary_SoE.pdf,control,0,2.0,13.0,19.0,22.0,23.0,24.0,0.0,3,Arm C (Control - BM/Tac/Mtx),2.0,34855460,Industry,NIH,Heme,Hematologic,Chemotherapy,2015
PMID 34855460 a_Summary_SoE.pdf,intervention,0,2.0,11.0,18.0,20.0,21.0,22.0,0.0,3,Arm A (CD34 Selected PBSC),1.8333333333333333,34855460,Industry,NIH,Heme,Hematologic,Chemotherapy,2015
PMID 34855460 a_Summary_SoE.pdf,intervention,1,2.0,12.0,18.0,20.0,21.0,22.0,0.0,3,Arm B (BM/PTCy),1.8333333333333333,34855460,Industry,NIH,Heme,Hematologic,Chemotherapy,2015
PMID 34874182 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,,3,Arm B (Endocrine Therapy alone),0.0,34874182,Industry,OTHER,Breast,Non-metastatic,Targeted Therapy,2015
PMID 34874182 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3,Arm A (Palbociclib + Endocrine Therapy),0.0,34874182,Industry,OTHER,Breast,Non-metastatic,Targeted Therapy,2015
PMID 34882169 a_Summary_SoE.pdf,control,0,2.0,1.0,2.0,2.0,2.0,2.0,28.0,3,Placebo,0.1666666666666666,34882169,Non-Industry,OTHER,CNS,Solid M0,Other,2013
PMID 34882169 a_Summary_SoE.pdf,intervention,0,2.0,1.0,2.0,2.0,2.0,2.0,28.0,3,Armodafinil 150mg,0.1666666666666666,34882169,Non-Industry,OTHER,CNS,Solid M0,Other,2013
PMID 34882169 a_Summary_SoE.pdf,intervention,1,2.0,1.0,2.0,2.0,2.0,2.0,28.0,3,Armodafinil 250mg,0.1666666666666666,34882169,Non-Industry,OTHER,CNS,Solid M0,Other,2013
PMID 34890060 CT_Summary_SoE.pdf,control,0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3,Arm D (Usual Care),0.1666666666666666,34890060,Non-Industry,OTHER,GU,Non-metastatic,Other,2017
PMID 34890060 CT_Summary_SoE.pdf,intervention,0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3,Arm A (Pre- and During-consultation Decision Aids),0.1666666666666666,34890060,Non-Industry,OTHER,GU,Non-metastatic,Other,2017
PMID 34890060 CT_Summary_SoE.pdf,intervention,1,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3,Arm B (Pre-consultation Decision Aid only),0.1666666666666666,34890060,Non-Industry,OTHER,GU,Non-metastatic,Other,2017
PMID 34890060 CT_Summary_SoE.pdf,intervention,2,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3,Arm C (During-consultation Decision Aid only),0.1666666666666666,34890060,Non-Industry,OTHER,GU,Non-metastatic,Other,2017
PMID 34890214 a_Summary_SoE.pdf,control,0,1.0,2.0,5.0,17.0,21.0,26.0,21.0,3,Arm 1 (Trastuzumab + Pertuzumab + Taxane),2.1666666666666665,34890214,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2014
PMID 34890214 a_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm 2 (Trastuzumab Emtansine + Pertuzumab),1.5,34890214,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2014
PMID 34891224 a_Summary_SoE.pdf,control,0,2.0,6.0,33.0,35.0,36.0,37.0,21.0,3,"Standard of Care (SOC) therapy (R-ICE, R-DHAP, R-ESHAP, or R-GDP)",3.0833333333333335,34891224,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2018
PMID 34891224 a_Summary_SoE.pdf,intervention,0,2.0,12.0,13.0,15.0,16.0,17.0,0.0,3,Axicabtagene Ciloleucel,1.4166666666666667,34891224,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2018
PMID 34914339 a_Summary_SoE.pdf,control,0,3.0,1.0,2.0,3.0,4.0,5.0,90.0,3,Arm 2 (Endocrine Therapy alone),0.4166666666666667,34914339,Industry,NIH,Breast,Non-metastatic,Endocrine,2011
PMID 34914339 a_Summary_SoE.pdf,intervention,0,3.0,2.0,5.0,7.0,8.0,9.0,21.0,3,Arm 1 (Chemotherapy plus Endocrine Therapy),0.75,34914339,Industry,NIH,Breast,Non-metastatic,Endocrine,2011
PMID 34914889 a_Summary_SoE.pdf,control,0,2.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Sorafenib (400 mg PO BID),2.25,34914889,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 34914889 a_Summary_SoE.pdf,intervention,0,2.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Nivolumab (240 mg IV every 2 weeks),2.25,34914889,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 34967844 a_Summary_SoE.pdf,control,0,1.0,2.0,6.0,8.0,9.0,10.0,21.0,3,Control Group (Conventional Chemotherapy),0.8333333333333334,34967844,Non-Industry,OTHER,Breast,Non-metastatic,Other,2015
PMID 34967844 a_Summary_SoE.pdf,intervention,0,2.0,3.0,9.0,14.0,15.0,16.0,21.0,3,Intervention Group (GnRHa + Chemotherapy),1.3333333333333333,34967844,Non-Industry,OTHER,Breast,Non-metastatic,Other,2015
PMID 34997889 CT_Summary_SoE.pdf,control,0,3.0,7.0,21.0,32.0,33.0,33.0,28.0,3,"Carboplatin Arm (Carboplatin, Etoposide, Vincristine)",2.75,34997889,Non-Industry,OTHER,CNS,Metastatic,Chemotherapy,2005
PMID 34997889 CT_Summary_SoE.pdf,intervention,0,3.0,7.0,21.0,32.0,33.0,33.0,28.0,3,"Cyclophosphamide Arm (Cyclophosphamide, Etoposide, Vincristine)",2.75,34997889,Non-Industry,OTHER,CNS,Metastatic,Chemotherapy,2005
PMID 35007153 a_Summary_SoE.pdf,control,0,2.0,9.0,23.0,30.0,31.0,32.0,21.0,3,"Regimen II (Ifosfamide, Mesna, and Paclitaxel)",2.6666666666666665,35007153,Non-Industry,NETWORK,GYN,Metastatic,Chemotherapy,2009
PMID 35007153 a_Summary_SoE.pdf,intervention,0,2.0,5.0,13.0,18.0,19.0,20.0,21.0,3,Regimen I (Paclitaxel plus Carboplatin),1.6666666666666667,35007153,Non-Industry,NETWORK,GYN,Metastatic,Chemotherapy,2009
PMID 35013615 CT_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm B (Enzalutamide Alone),1.5,35013615,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2017
PMID 35013615 CT_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm A (Atezolizumab + Enzalutamide),1.5,35013615,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2017
PMID 35030011 a_Summary_SoE.pdf,control,0,2.0,3.0,6.0,9.0,12.0,16.0,28.0,3,Arm 2 (Placebo + Dabrafenib + Trametinib),1.3333333333333333,35030011,Industry,INDUSTRY,Skin,Metastatic,Targeted Therapy,2017
PMID 35030011 a_Summary_SoE.pdf,intervention,0,2.0,3.0,6.0,9.0,12.0,16.0,28.0,3,Arm 1 (PDR001 + Dabrafenib + Trametinib),1.3333333333333333,35030011,Industry,INDUSTRY,Skin,Metastatic,Targeted Therapy,2017
PMID 35032434 a_Summary_SoE.pdf,control,0,1.0,5.0,13.0,26.0,39.0,53.0,28.0,3,Arm B (Pomalidomide + Dexamethasone),4.416666666666667,35032434,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2017
PMID 35032434 a_Summary_SoE.pdf,intervention,0,1.0,5.0,13.0,26.0,39.0,53.0,28.0,3,Arm A (Melflufen + Dexamethasone),4.416666666666667,35032434,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2017
PMID 35038433 CT_Summary_SoE.pdf,control,0,3.0,20.0,30.0,30.0,32.0,33.0,7.0,3,Arm 2 (Chemoradiation + Surgery),2.75,35038433,Industry,NIH,HN,Non-metastatic,Targeted Therapy,2011
PMID 35038433 CT_Summary_SoE.pdf,intervention,0,3.0,20.0,31.0,34.0,38.0,43.0,21.0,3,Arm 1 (Trastuzumab + Chemoradiation + Surgery + Maintenance Trastuzumab),3.5833333333333335,35038433,Industry,NIH,HN,Non-metastatic,Targeted Therapy,2011
PMID 35045221 a_Summary_SoE.pdf,control,0,2.0,4.0,11.0,23.0,34.0,46.0,28.0,3,Arm B (TPC - Paclitaxel),3.8333333333333335,35045221,Industry,INDUSTRY,GYN,Metastatic,Immunotherapy,2018
PMID 35045221 a_Summary_SoE.pdf,intervention,0,2.0,3.0,8.0,13.0,18.0,23.0,21.0,3,Arm A (Lenvatinib + Pembrolizumab),1.9166666666666667,35045221,Industry,INDUSTRY,GYN,Metastatic,Immunotherapy,2018
PMID 35108470 a_Summary_SoE.pdf,control,0,2.0,7.0,20.0,35.0,50.0,66.0,28.0,3,Arm C (Fluorouracil + Cisplatin),5.5,35108470,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2017
PMID 35108470 a_Summary_SoE.pdf,intervention,0,2.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Arm A (Nivolumab + Ipilimumab),2.25,35108470,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2017
PMID 35108470 a_Summary_SoE.pdf,intervention,1,2.0,8.0,23.0,41.0,60.0,79.0,28.0,3,Arm B (Nivolumab + Fluorouracil + Cisplatin),6.583333333333333,35108470,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2017
PMID 35142815 a_Summary_SoE.pdf,control,0,3.0,2.0,7.0,16.0,20.0,24.0,21.0,3,Arm B (Placebo + Standard of Care),2.0,35142815,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2014
PMID 35142815 a_Summary_SoE.pdf,intervention,0,3.0,2.0,7.0,16.0,20.0,24.0,21.0,3,Arm A (DCVAC/PCa + Standard of Care),2.0,35142815,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2014
PMID 35179323 a_Summary_SoE.pdf,control,0,2.0,2.0,5.0,7.0,8.0,9.0,21.0,3,Placebo + ADT + Docetaxel,0.75,35179323,Industry,INDUSTRY,GU,Metastatic,Endocrine,2016
PMID 35179323 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,7.0,8.0,9.0,21.0,3,Darolutamide + ADT + Docetaxel,0.75,35179323,Industry,INDUSTRY,GU,Metastatic,Endocrine,2016
PMID 35192411 a_Summary_SoE.pdf,control,0,1.0,4.0,8.0,9.0,9.0,10.0,0.0,3,Arm B (Placebo + RAI),0.8333333333333334,35192411,Industry,INDUSTRY,Other,NS,Targeted Therapy,2013
PMID 35192411 a_Summary_SoE.pdf,intervention,0,1.0,4.0,8.0,9.0,9.0,10.0,0.0,3,Arm A (Selumetinib + RAI),0.8333333333333334,35192411,Industry,INDUSTRY,Other,NS,Targeted Therapy,2013
PMID 35213496 CT_Summary_SoE.pdf,control,0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,3,Group MB (Moderate Neuromuscular block),0.3333333333333333,35213496,Industry,OTHER,GI,NS,Other,2017
PMID 35213496 CT_Summary_SoE.pdf,intervention,0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,3,Group DB (Deep Neuromuscular block),0.3333333333333333,35213496,Industry,OTHER,GI,NS,Other,2017
PMID 35240074a_Summary_SoE.pdf,control,0,1.0,7.0,17.0,30.0,42.0,57.0,28.0,3,Placebo,4.75,35240074,Industry,INDUSTRY,Multiple,NS,Other,2018
PMID 35240074a_Summary_SoE.pdf,intervention,0,1.0,7.0,17.0,30.0,42.0,57.0,28.0,3,Avatrombopag,4.75,35240074,Industry,INDUSTRY,Multiple,NS,Other,2018
PMID 35245446 CT_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Group B (Placebo + Paclitaxel + Cisplatin),1.5,35245446,Industry,OTHER,GI,Metastatic,Immunotherapy,2019
PMID 35245446 CT_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Group A (Toripalimab + Paclitaxel + Cisplatin),1.5,35245446,Industry,OTHER,GI,Metastatic,Immunotherapy,2019
PMID 35271306 a_Summary_SoE.pdf,control,0,2.0,7.0,27.0,45.0,59.0,72.0,84.0,3,Arm A (Modified ABFM Backbone),6.0,35271306,Non-Industry,NIH,Heme,Hematologic,Targeted Therapy,2014
PMID 35271306 a_Summary_SoE.pdf,intervention,0,2.0,8.0,28.0,47.0,61.0,74.0,84.0,3,Arm B (ABFM + Bortezomib),6.166666666666667,35271306,Non-Industry,NIH,Heme,Hematologic,Targeted Therapy,2014
PMID 35290101 a_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,10.0,12.0,21.0,3,Arm I (Standard platinum-based chemotherapy),1.0,35290101,Industry,NIH,GYN,NS,Targeted Therapy,2016
PMID 35290101 a_Summary_SoE.pdf,intervention,0,2.0,3.0,7.0,12.0,15.0,20.0,28.0,3,Arm II (Single-agent olaparib),1.6666666666666667,35290101,Industry,NIH,GYN,NS,Targeted Therapy,2016
PMID 35290101 a_Summary_SoE.pdf,intervention,1,2.0,5.0,12.0,17.0,20.0,25.0,28.0,3,Arm III (Combination of olaparib and cediranib),2.0833333333333335,35290101,Industry,NIH,GYN,NS,Targeted Therapy,2016
PMID 35298906 CT_Summary_SoE.pdf,control,0,3.0,4.0,10.0,20.0,26.0,27.0,28.0,3,Arm B (Chemotherapy),2.25,35298906,Industry,INDUSTRY,GYN,Non-metastatic,Targeted Therapy,2017
PMID 35298906 CT_Summary_SoE.pdf,intervention,0,3.0,3.0,6.0,9.0,12.0,16.0,28.0,3,Arm A (Rucaparib),1.3333333333333333,35298906,Industry,INDUSTRY,GYN,Non-metastatic,Targeted Therapy,2017
PMID 35320644 a_Summary_SoE.pdf,control,0,2.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm B (T-DM1 / Ado-trastuzumab emtansine),1.6666666666666667,35320644,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2018
PMID 35320644 a_Summary_SoE.pdf,intervention,0,2.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm A (DS-8201a / Trastuzumab deruxtecan),1.6666666666666667,35320644,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2018
PMID 35331641 CT_Summary_SoE.pdf,control,0,1.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm B (Investigator's Choice Platinum Doublet),1.6666666666666667,35331641,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2014
PMID 35331641 CT_Summary_SoE.pdf,intervention,0,1.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm A (Veliparib + Carboplatin + Paclitaxel),1.6666666666666667,35331641,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2014
PMID 35367007a_Summary_SoE.pdf,control,0,1.0,2.0,5.0,9.0,13.0,17.0,21.0,3,Arm B (Placebo),1.4166666666666667,35367007,Industry,INDUSTRY,Skin,Non-metastatic,Immunotherapy,2018
PMID 35367007a_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,9.0,13.0,17.0,21.0,3,Arm A (Pembrolizumab),1.4166666666666667,35367007,Industry,INDUSTRY,Skin,Non-metastatic,Immunotherapy,2018
PMID 35403841 a_Summary_SoE.pdf,control,0,2.0,4.0,8.0,10.0,11.0,12.0,21.0,3,Arm B (Platinum-Doublet Chemotherapy),1.0,35403841,Industry,INDUSTRY,Thor,Non-metastatic,Immunotherapy,2017
PMID 35403841 a_Summary_SoE.pdf,intervention,0,2.0,3.0,6.0,7.0,8.0,9.0,14.0,3,Arm A (Nivolumab plus Ipilimumab),0.75,35403841,Industry,INDUSTRY,Thor,Non-metastatic,Immunotherapy,2017
PMID 35403841 a_Summary_SoE.pdf,intervention,1,2.0,4.0,8.0,10.0,11.0,12.0,21.0,3,Arm C (Nivolumab plus Platinum-Doublet Chemotherapy),1.0,35403841,Industry,INDUSTRY,Thor,Non-metastatic,Immunotherapy,2017
PMID 35419607 CT_Summary_SoE.pdf,control,0,1.0,20.0,34.0,42.0,48.0,50.0,28.0,3,RT + Temozolomide,4.166666666666667,35419607,Industry,INDUSTRY,CNS,Solid M0,Immunotherapy,2016
PMID 35419607 CT_Summary_SoE.pdf,intervention,0,1.0,20.0,35.0,41.0,45.0,51.0,14.0,3,RT + Nivolumab,4.25,35419607,Industry,INDUSTRY,CNS,Solid M0,Immunotherapy,2016
PMID 35427471 CT_Summary_SoE.pdf,control,0,2.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Arm 2: Standard of Care (SOC) Chemotherapy,2.25,35427471,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 35427471 CT_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm 1: Pembrolizumab (MK-3475),1.5,35427471,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 35442766 a_Summary_SoE.pdf,control,0,1.0,5.0,9.0,13.0,17.0,22.0,21.0,3,Arm B (Investigator-Chosen Chemotherapy),1.8333333333333333,35442766,Industry,INDUSTRY,HN,Metastatic,Immunotherapy,2018
PMID 35442766 a_Summary_SoE.pdf,intervention,0,1.0,5.0,9.0,13.0,17.0,22.0,21.0,3,Arm A (Tislelizumab),1.8333333333333333,35442766,Industry,INDUSTRY,HN,Metastatic,Immunotherapy,2018
PMID 35443108 a_Summary_SoE.pdf,control,0,1.0,12.0,32.0,55.0,76.0,98.0,28.0,3,Arm B (Placebo + Azacitidine),8.166666666666666,35443108,Industry,OTHER,Heme,Hematologic,Chemotherapy,2017
PMID 35443108 a_Summary_SoE.pdf,intervention,0,1.0,12.0,32.0,55.0,76.0,98.0,28.0,3,Arm A (AG-120 + Azacitidine),8.166666666666666,35443108,Industry,OTHER,Heme,Hematologic,Chemotherapy,2017
PMID 35446628 a_Summary_SoE.pdf,control,0,2.0,1.0,3.0,4.0,5.0,7.0,30.0,3,Arm 2 (ADT + Bicalutamide),0.5833333333333334,35446628,Non-Industry,NETWORK,GU,Metastatic,Endocrine,2013
PMID 35446628 a_Summary_SoE.pdf,intervention,0,2.0,1.0,3.0,4.0,5.0,7.0,30.0,3,Arm 1 (ADT + TAK-700),0.5833333333333334,35446628,Non-Industry,NETWORK,GU,Metastatic,Endocrine,2013
PMID 35511454 CT_Summary_SoE.pdf,control,0,1.0,20.0,37.0,46.0,54.0,61.0,14.0,3,Arm B (RT + TMZ + Placebo),5.083333333333333,35511454,Industry,INDUSTRY,CNS,Solid M0,Immunotherapy,2016
PMID 35511454 CT_Summary_SoE.pdf,intervention,0,1.0,20.0,37.0,46.0,54.0,61.0,14.0,3,Arm A (RT + TMZ + Nivolumab),5.083333333333333,35511454,Industry,INDUSTRY,CNS,Solid M0,Immunotherapy,2016
PMID 35552364 a_Summary_SoE.pdf,control,0,2.0,3.0,9.0,17.0,26.0,35.0,21.0,3,Arm B (Treatment of Physician's Choice [TPC]),2.9166666666666665,35552364,Industry,INDUSTRY,Breast,Metastatic,Chemotherapy,2016
PMID 35552364 a_Summary_SoE.pdf,intervention,0,2.0,3.0,9.0,17.0,26.0,35.0,21.0,3,Arm A (NKTR-102 [etirinotecan pegol]),2.9166666666666665,35552364,Industry,INDUSTRY,Breast,Metastatic,Chemotherapy,2016
PMID 35569466 CT_Summary_SoE.pdf,control,0,4.0,20.0,39.0,41.0,42.0,43.0,1.0,3,Arm 1 (Prostate Bed Radiotherapy alone),3.5833333333333335,35569466,Non-Industry,NETWORK,GU,Non-metastatic,Radiation,2008
PMID 35569466 CT_Summary_SoE.pdf,intervention,0,4.0,1.0,24.0,42.0,43.0,44.0,1.0,3,Arm 2 (Prostate Bed Radiotherapy + NC-STAD),3.6666666666666665,35569466,Non-Industry,NETWORK,GU,Non-metastatic,Radiation,2008
PMID 35569466 CT_Summary_SoE.pdf,intervention,1,4.0,1.0,24.0,42.0,43.0,44.0,1.0,3,Arm 3 (Pelvic Lymph Node Radiotherapy + PBRT + NC-STAD),3.6666666666666665,35569466,Non-Industry,NETWORK,GU,Non-metastatic,Radiation,2008
PMID 35580297 a_Summary_SoE.pdf,control,0,1.0,4.0,7.0,10.0,12.0,14.0,21.0,3,Gefitinib,1.1666666666666667,35580297,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2019
PMID 35580297 a_Summary_SoE.pdf,intervention,0,1.0,4.0,7.0,10.0,12.0,14.0,21.0,3,HS-10296,1.1666666666666667,35580297,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2019
PMID 35584336 a_Summary_SoE.pdf,control,0,2.0,3.0,5.0,8.0,11.0,15.0,28.0,3,Standard of Care (Fulvestrant or Aromatase Inhibitor),1.25,35584336,Industry,OTHER,Breast,Metastatic,Other,2019
PMID 35584336 a_Summary_SoE.pdf,intervention,0,2.0,3.0,5.0,8.0,11.0,15.0,28.0,3,Elacestrant,1.25,35584336,Industry,OTHER,Breast,Metastatic,Other,2019
PMID 35608580 a_Summary_SoE.pdf,control,0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3,Arm 2 (Placebo),0.1666666666666666,35608580,Non-Industry,NETWORK,Breast,Non-metastatic,Other,2010
PMID 35608580 a_Summary_SoE.pdf,intervention,0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3,Arm 1 (Metformin),0.1666666666666666,35608580,Non-Industry,NETWORK,Breast,Non-metastatic,Other,2010
PMID 35657079 a_Summary_SoE.pdf,control,0,2.0,5.0,11.0,19.0,22.0,26.0,28.0,3,Arm A (Placebo + BR),2.1666666666666665,35657079,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2013
PMID 35657079 a_Summary_SoE.pdf,intervention,0,2.0,5.0,11.0,19.0,22.0,26.0,28.0,3,Arm B (Ibrutinib + BR),2.1666666666666665,35657079,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2013
PMID 35660812 a_Summary_SoE.pdf,control,0,2.0,7.0,19.5,38.0,46.5,50.5,21.0,2,Arm A (Conventional Dose RVD),4.208333333333333,35660812,Industry,OTHER,GU,Non-metastatic,Targeted Therapy,2010
