filename,nct,pos_idx,arm_name,tt_12mo,pipeline_label,ctgov_label,ctgov_type,pubmed_designation,pubmed_evidence,final_label,final_source,needs_human_review,match_status,n_pipeline_arms,n_ctgov_arms,pipeline_vs_final_flip
PMID 35922251 CT_Summary_SoE.pdf,NCT03257267,0,Arm B (Investigator's Choice Chemotherapy),42.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 35922251 CT_Summary_SoE.pdf,NCT03257267,0,Arm A (Cemiplimab),24.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 35947817 a_Summary_SoE.pdf,NCT03673501,0,Arm B (Sunitinib),19.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 35947817 a_Summary_SoE.pdf,NCT03673501,0,Arm A (DCC-2618),19.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36070540 a_Summary_SoE.pdf,NCT03180307,0,Arm 2 (OTL38 + No-Fluorescent Imaging),4.0,control,control,SHAM_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36070540 a_Summary_SoE.pdf,NCT03180307,0,Arm 1 (OTL38 + Fluorescent Imaging),4.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36099926 a_Summary_SoE.pdf,NCT03024996,0,Arm B (Placebo),18.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36099926 a_Summary_SoE.pdf,NCT03024996,0,Arm A (Atezolizumab),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36108662 CT_Summary_SoE.pdf,NCT02504372,0,Control Arm (Placebo),18.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36108662 CT_Summary_SoE.pdf,NCT02504372,0,Experimental Arm (Pembrolizumab),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36155117 CT_Summary_SoE.pdf,NCT02297438,0,Arm B (Placebo plus letrozole),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36155117 CT_Summary_SoE.pdf,NCT02297438,0,Arm A (Palbociclib plus letrozole),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36162037 a_Summary_SoE.pdf,NCT03068455,0,Arm B (Nivolumab Monotherapy),25.0,control,intervention,EXPERIMENTAL,control,reaffirming nivolumab as a standard of care for melanoma adjuvant treatment,control,pubmed,False,confident_2arm,2,2,False
PMID 36162037 a_Summary_SoE.pdf,NCT03068455,0,Arm A (Nivolumab + Ipilimumab),25.0,intervention,intervention,EXPERIMENTAL,intervention,evaluated adjuvant nivolumab plus ipilimumab versus nivolumab alone,intervention,pubmed,False,confident_2arm,2,2,False
PMID 36265504 a_Summary_SoE.pdf,NCT02288247,0,Arm B (Placebo + Docetaxel + Prednisolone),25.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36265504 a_Summary_SoE.pdf,NCT02288247,0,Arm A (Enzalutamide + Docetaxel + Prednisolone),25.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36308441 a_Summary_SoE.pdf,NCT03654729,0,Placebo + mFOLFOX6,15.0,control,control,PLACEBO_COMPARATOR,control,"randomly assigned 1:1:1 to receive CaM 5 μmol/kg, CaM 2 μmol/kg, or placebo",control,pubmed,False,confident,3,3,False
PMID 36308441 a_Summary_SoE.pdf,NCT03654729,0,CaM 5 µmol/kg + mFOLFOX6,15.0,intervention,intervention,EXPERIMENTAL,intervention,assess efficacy and safety of CaM in the prevention of CIPN in patients treated with oxaliplatin,intervention,pubmed,False,uncertain,3,3,False
PMID 36308441 a_Summary_SoE.pdf,NCT03654729,1,CaM 2 µmol/kg + mFOLFOX6,15.0,intervention,intervention,EXPERIMENTAL,intervention,assess efficacy and safety of CaM in the prevention of CIPN in patients treated with oxaliplatin,intervention,pubmed,False,uncertain,3,3,False
PMID 36322844 a_Summary_SoE.pdf,NCT02166463,0,Arm A (ABVE-PC),25.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36322844 a_Summary_SoE.pdf,NCT02166463,0,Arm B (Bv-AVEPC),25.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36327426 a_Summary_SoE.pdf,NCT03164616,0,Arm 3 (SoC Chemotherapy),21.0,control,control,ACTIVE_COMPARATOR,control,durvalumab plus chemotherapy (D + CT) versus chemotherapy alone (CT),control,pubmed,False,uncertain,3,3,False
PMID 36327426 a_Summary_SoE.pdf,NCT03164616,0,Arm 1 (Durvalumab + Tremelimumab + SoC Chemotherapy),19.0,intervention,intervention,EXPERIMENTAL,intervention,evaluated tremelimumab plus durvalumab and chemotherapy (T + D + CT) ... versus chemotherapy alone (CT),intervention,pubmed,False,uncertain,3,3,False
PMID 36327426 a_Summary_SoE.pdf,NCT03164616,1,Arm 2 (Durvalumab + SoC Chemotherapy),19.0,intervention,intervention,EXPERIMENTAL,intervention,durvalumab plus chemotherapy (D + CT) versus chemotherapy alone (CT),intervention,pubmed,False,uncertain,3,3,False
PMID 36346687 CT_Summary_SoE.pdf,NCT00130533,0,Arm B (Observation),5.0,control,control,NO_INTERVENTION,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36346687 CT_Summary_SoE.pdf,NCT00130533,0,Arm A (Capecitabine),10.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36455168 a_Summary_SoE.pdf,NCT03062358,0,Arm B (Placebo + BSC),18.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36455168 a_Summary_SoE.pdf,NCT03062358,0,Arm A (Pembrolizumab + BSC),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36473143 a_Summary_SoE.pdf,NCT02741570,0,Arm B (EXTREME Regimen),53.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36473143 a_Summary_SoE.pdf,NCT02741570,0,Arm A (Nivolumab + Ipilimumab),27.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36503738 CT_Summary_SoE.pdf,NCT02753127,0,Arm 2 (FOLFIRI),27.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36503738 CT_Summary_SoE.pdf,NCT02753127,0,Arm 1 (BBI-608 + FOLFIRI),27.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36521097 a_Summary_SoE.pdf,NCT01964430,0,Arm B (Gemcitabine alone),21.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36521097 a_Summary_SoE.pdf,NCT01964430,0,Arm A (nab-Paclitaxel + Gemcitabine),21.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36535566 CT_Summary_SoE.pdf,NCT02611960,0,Arm 2 (Standard of Care - Gemcitabine),40.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36535566 CT_Summary_SoE.pdf,NCT02611960,0,Arm 1 (Pembrolizumab),26.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36541957 a_Summary_SoE.pdf,NCT02703272,0,Arm B (CIT alone),25.0,control,intervention,EXPERIMENTAL,control,evaluating the efficacy of ibrutinib plus RICE or RVICI vs RICE/RVICI alone,control,pubmed,False,confident_2arm,2,2,False
PMID 36541957 a_Summary_SoE.pdf,NCT02703272,0,Arm A (Ibrutinib + CIT),27.0,intervention,intervention,EXPERIMENTAL,intervention,evaluating the efficacy of ibrutinib plus RICE or RVICI vs RICE/RVICI alone,intervention,pubmed,False,confident_2arm,2,2,False
PMID 36623230 a_Summary_SoE.pdf,NCT00632853,0,Arm A (Standard Thoracic Radiotherapy),38.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36623230 a_Summary_SoE.pdf,NCT00632853,0,Arm B (Higher-dose Thoracic Radiotherapy),52.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36669140 a_Summary_SoE.pdf,NCT02306161,0,Arm A (Regimen A: VDC/IE Chemotherapy),79.0,control,intervention,EXPERIMENTAL,control,randomly assigned 1:1 at enrollment to standard arm (interval-compressed vincristine/doxorubicin/cyclophosphamide ... = VDC/IE),control,pubmed,False,confident_2arm,2,2,False
PMID 36669140 a_Summary_SoE.pdf,NCT02306161,0,Arm B (Regimen B: VDC/IE + Ganitumab),80.0,intervention,intervention,EXPERIMENTAL,intervention,or to experimental arm (VDC/IE with ganitumab at cycle starts and as monotherapy),intervention,pubmed,False,confident_2arm,2,2,False
PMID 36693773 CT_Summary_SoE.pdf,NCT03839940,0,Control Group (Placebo mouthwash),3.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36693773 CT_Summary_SoE.pdf,NCT03839940,0,Intervention Group (Dexamethasone mouthwash),3.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36709073 CT_Summary_SoE.pdf,NCT04173494,0,Arm B (Danazol),14.0,control,intervention,EXPERIMENTAL,control,confirm the differentiated clinical benefits of momelotinib versus the active comparator danazol,control,pubmed,False,confident_2arm,2,2,False
PMID 36709073 CT_Summary_SoE.pdf,NCT04173494,0,Arm A (Momelotinib),14.0,intervention,control,ACTIVE_COMPARATOR,intervention,"Momelotinib, a first-in-class inhibitor ... has shown symptom, spleen, and anaemia benefits in myelofibrosis",intervention,pubmed,False,confident_2arm,2,2,False
PMID 36764316 a_Summary_SoE.pdf,NCT04303780,0,Docetaxel,20.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36764316 a_Summary_SoE.pdf,NCT04303780,0,AMG 510 (Sotorasib),21.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36795891 a_Summary_SoE.pdf,NCT02975934,0,Arm B (AR-directed therapy: Abiraterone Acetate or Enzalutamide),16.0,control,control,ACTIVE_COMPARATOR,control,receive oral rucaparib (600 mg twice daily) or a physician's choice control (docetaxel or a second-generation ARPI [abiraterone acetate or enzalutamide]),control,pubmed,False,count_mismatch,3,2,False
PMID 36795891 a_Summary_SoE.pdf,NCT02975934,1,Arm C (Docetaxel),18.5,control,control,,control,receive oral rucaparib ... or a physician's choice control (docetaxel or a second-generation ARPI),control,pubmed,False,count_mismatch_leftover,3,2,False
PMID 36795891 a_Summary_SoE.pdf,NCT02975934,0,Arm A (Rucaparib),16.0,intervention,intervention,EXPERIMENTAL,intervention,We randomly assigned the patients in a 2:1 ratio to receive oral rucaparib (600 mg twice daily),intervention,pubmed,False,count_mismatch,3,2,False
PMID 36952634 a_Summary_SoE.pdf,NCT03748641,0,Placebo + Abiraterone Acetate + Prednisone (AAP),18.0,control,intervention,EXPERIMENTAL,control,Patients were assigned 1:1 to receive niraparib + AAP or placebo + AAP,control,pubmed,False,confident,3,3,False
PMID 36952634 a_Summary_SoE.pdf,NCT03748641,0,Niraparib + Abiraterone Acetate + Prednisone (AAP),18.0,intervention,intervention,EXPERIMENTAL,intervention,Combination treatment with niraparib + AAP significantly lengthened rPFS in patients with HRR+ mCRPC compared with standard-of-care AAP,intervention,pubmed,False,confident,3,3,False
PMID 36952634 a_Summary_SoE.pdf,NCT03748641,1,Arm C (Cohort 3: FDC Niraparib/AA + Prednisone),18.0,intervention,intervention,EXPERIMENTAL,unresolved,,intervention,pipeline_fallback(pubmed_unresolved),True,uncertain,3,3,False
PMID 36969338 a_Summary_SoE.pdf,NCT02993731,0,Arm 2 (nab-Paclitaxel with Gemcitabine alone),40.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36969338 a_Summary_SoE.pdf,NCT02993731,0,Arm 1 (BBI-608 plus nab-Paclitaxel with Gemcitabine),40.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 36996380 a_Summary_SoE.pdf,NCT01949337,0,Arm A (Enzalutamide),16.5,control,intervention,EXPERIMENTAL,control,whether the addition of abiraterone acetate and prednisone (AAP) to enzalutamide prolongs overall survival,control,pubmed,False,count_mismatch,3,2,False
PMID 36996380 a_Summary_SoE.pdf,NCT01949337,0,Arm A (Enzalutamide alone),17.0,intervention,intervention,,control,whether the addition of abiraterone acetate and prednisone (AAP) to enzalutamide prolongs overall survival,control,pubmed,False,count_mismatch_leftover,3,2,True
PMID 36996380 a_Summary_SoE.pdf,NCT01949337,1,"Arm B (Enzalutamide, Abiraterone, and Prednisone)",17.0,intervention,intervention,EXPERIMENTAL,intervention,whether the addition of abiraterone acetate and prednisone (AAP) to enzalutamide prolongs overall survival,intervention,pubmed,False,count_mismatch,3,2,False
PMID 37069359 a_Summary_SoE.pdf,NCT03246529,0,Arm B (Placebo + G-CSF),44.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37069359 a_Summary_SoE.pdf,NCT03246529,0,Arm A (BL-8040 + G-CSF),44.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37071094 a_Summary_SoE.pdf,NCT02394795,0,mFOLFOX6 + bevacizumab,27.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37071094 a_Summary_SoE.pdf,NCT02394795,0,mFOLFOX6 + panitumumab,27.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37075781 a_Summary_SoE.pdf,NCT04003636,0,Arm B (Placebo + Gemcitabine/Cisplatin),36.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37075781 a_Summary_SoE.pdf,NCT04003636,0,Arm A (Pembrolizumab + Gemcitabine/Cisplatin),36.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37080222 a_Summary_SoE.pdf,NCT03783442,0,Arm B (Placebo + Chemotherapy Doublet),96.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37080222 a_Summary_SoE.pdf,NCT03783442,0,Arm A (Tislelizumab + Chemotherapy Doublet),96.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37080223 CT_Summary_SoE.pdf,NCT01414608,0,Arm A (Standard Cisplatin-based Chemoradiation),37.0,control,intervention,EXPERIMENTAL,control,standard cisplatin-based chemoradiotherapy ... (chemoradiotherapy only group),control,pubmed,False,confident_2arm,2,2,False
PMID 37080223 CT_Summary_SoE.pdf,NCT01414608,0,Arm B (Standard Cisplatin-based Chemoradiation + Adjuvant Carboplatin/Paclitaxel),40.0,intervention,intervention,EXPERIMENTAL,intervention,We aimed to determine the effects on survival of adjuvant chemotherapy after chemoradiotherapy,intervention,pubmed,False,confident_2arm,2,2,False
PMID 37086745 a_Summary_SoE.pdf,NCT03523585,0,Arm B (Investigator's Choice),20.0,control,control,ACTIVE_COMPARATOR,control,Patients were randomly assigned (2:1) to receive trastuzumab deruxtecan ... or treatment of physician's choice,control,pubmed,False,count_mismatch,2,3,False
PMID 37086745 a_Summary_SoE.pdf,NCT03523585,0,Arm A (Trastuzumab deruxtecan),20.0,intervention,intervention,EXPERIMENTAL,intervention,compare the efficacy and safety of trastuzumab deruxtecan with treatment of physician's choice,intervention,pubmed,False,count_mismatch,2,3,False
PMID 37104748 a_Summary_SoE.pdf,NCT00936390,0,Arm 1 (Dose-escalated RT alone),48.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37104748 a_Summary_SoE.pdf,NCT00936390,0,Arm 2 (Dose-escalated RT + short-term ADT),50.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37116523 a_Summary_SoE.pdf,NCT02668653,0,Arm B (Placebo + Chemotherapy),67.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37116523 a_Summary_SoE.pdf,NCT02668653,0,Arm A (Quizartinib + Chemotherapy),67.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37133585 a_Summary_SoE.pdf,NCT04737187,0,Control Arm (Trifluridine/tipiracil monotherapy),10.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37133585 a_Summary_SoE.pdf,NCT04737187,0,Experimental Arm (Trifluridine/tipiracil + bevacizumab),13.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37141294 CT_Summary_SoE.pdf,NCT02864394,0,Docetaxel,18.0,control,intervention,EXPERIMENTAL,control,"compared pembrolizumab vs docetaxel in previously treated, programmed death-ligand 1 (PD-L1)-positive, advanced non-small cell lung cancer",control,pubmed,False,confident_2arm,2,2,False
PMID 37141294 CT_Summary_SoE.pdf,NCT02864394,0,Pembrolizumab (MK-3475),18.0,intervention,intervention,EXPERIMENTAL,intervention,"pembrolizumab improved OS vs docetaxel in previously treated, PD-L1-positive NSCLC",intervention,pubmed,False,confident_2arm,2,2,False
PMID 37257422 CT_Summary_SoE.pdf,NCT03419403,0,Arm A (Standard Steroids),53.0,control,intervention,EXPERIMENTAL,control,randomized (1:1:1) to OSE prophylactic treatments ... (a) standard steroid eye drops,control,pubmed,False,count_mismatch,4,3,False
PMID 37257422 CT_Summary_SoE.pdf,NCT03419403,0,Arm A (Standard Steroids),53.0,intervention,intervention,,control,randomized (1:1:1) to OSE prophylactic treatments ... (a) standard steroid eye drops,control,pubmed,False,count_mismatch_leftover,4,3,True
PMID 37257422 CT_Summary_SoE.pdf,NCT03419403,1,Arm B (Standard Steroids + Vasoconstrictor + Cold Compress),53.0,intervention,intervention,EXPERIMENTAL,intervention,(b) standard steroid eye drops plus vasoconstrictor eye drops and cold compress,intervention,pubmed,False,count_mismatch,4,3,False
PMID 37257422 CT_Summary_SoE.pdf,NCT03419403,2,Arm C (Enhanced Steroids + Vasoconstrictor + Cold Compress),58.5,intervention,intervention,EXPERIMENTAL,intervention,(c) enhanced steroids plus vasoconstrictor eye drops and cold compress,intervention,pubmed,False,count_mismatch,4,3,False
PMID 37272516 a_Summary_SoE.pdf,NCT04164901,0,Arm B (Placebo),16.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37272516 a_Summary_SoE.pdf,NCT04164901,0,Arm A (Vorasidenib),16.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37276510 CT_Summary_SoE.pdf,NCT02348489,0,Treatment Choice (TC) - Cytarabine Regimen,139.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37276510 CT_Summary_SoE.pdf,NCT02348489,0,SGI-110,76.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37284847 CT_Summary_SoE.pdf,NCT03578081,0,Group 2 (Olanzapine + Placebo),4.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37284847 CT_Summary_SoE.pdf,NCT03578081,0,Group 1 (Olanzapine + Fosaprepitant/Aprepitant),4.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37285865 a_Summary_SoE.pdf,NCT03395197,0,Arm B (Placebo + Enzalutamide),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37285865 a_Summary_SoE.pdf,NCT03395197,0,Arm A (Talazoparib + Enzalutamide),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37290035 a_Summary_SoE.pdf,NCT03834519,0,Arm 2 (Abiraterone Acetate or Enzalutamide),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37290035 a_Summary_SoE.pdf,NCT03834519,0,Arm 1 (Pembrolizumab + Olaparib),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37290461 a_Summary_SoE.pdf,NCT04338269,0,Control Arm (Cabozantinib),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37290461 a_Summary_SoE.pdf,NCT04338269,0,Experimental Arm (Atezolizumab + Cabozantinib),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37315297 a_Summary_SoE.pdf,NCT00063882,0,Arm 2 (Brachytherapy Alone),6.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37315297 a_Summary_SoE.pdf,NCT00063882,0,Arm 1 (EBRT + Brachytherapy),31.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37342922 a_Summary_SoE.pdf,NCT03959241,0,Arm A (Tacrolimus/Methotrexate),21.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37342922 a_Summary_SoE.pdf,NCT03959241,0,Arm B (PTCy/Tac/MMF),20.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37379502 a_Summary_SoE.pdf,NCT04248829,0,Gefitinib 250 mg,13.0,control,intervention,EXPERIMENTAL,control,Patients were randomly assigned 1:1 to lazertinib 240 mg once daily orally or gefitinib 250 mg once daily orally,control,pubmed,False,count_mismatch,3,2,False
PMID 37379502 a_Summary_SoE.pdf,NCT04248829,0,Lazertinib 240 mg,13.0,intervention,control,ACTIVE_COMPARATOR,intervention,"Lazertinib is a potent, CNS-penetrant, third-generation epidermal growth factor receptor (EGFR) tyrosine kinase inhibitor",intervention,pubmed,False,count_mismatch,3,2,False
PMID 37379502 a_Summary_SoE.pdf,NCT04248829,1,Open-label Lazertinib 240 mg (Cross-over),13.0,intervention,intervention,,unresolved,,intervention,pipeline_fallback(pubmed_unresolved),True,count_mismatch_leftover,3,2,False
PMID 37423228 a_Summary_SoE.pdf,NCT03191786,0,Arm B (Single-agent Chemotherapy),36.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37423228 a_Summary_SoE.pdf,NCT03191786,0,Arm A (Atezolizumab),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37478390 a_Summary_SoE.pdf,NCT03053440,0,Arm B (Ibrutinib),14.0,control,intervention,EXPERIMENTAL,control,ASPEN study demonstrated the comparable efficacy and improved safety of zanubrutinib versus ibrutinib,control,pubmed,False,count_mismatch,3,2,False
PMID 37478390 a_Summary_SoE.pdf,NCT03053440,0,Arm A (Zanubrutinib),14.0,intervention,control,ACTIVE_COMPARATOR,intervention,comparable efficacy and improved safety of zanubrutinib versus ibrutinib in patients with Waldenstrom macroglobulinemia,intervention,pubmed,False,count_mismatch,3,2,False
PMID 37478390 a_Summary_SoE.pdf,NCT03053440,1,Arm C (Zanubrutinib - Cohort 2),13.0,intervention,intervention,,intervention,cohort 2 comprised 28 patients (... MYD88 wild-type WM: 28 zanubrutinib; 26 efficacy evaluable),intervention,pubmed,False,count_mismatch_leftover,3,2,False
PMID 37499670 a_Summary_SoE.pdf,NCT03764293,0,Arm B (Sorafenib),17.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37499670 a_Summary_SoE.pdf,NCT03764293,0,Arm A (SHR-1210 + Rivoceranib),27.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37524096 a_Summary_SoE.pdf,NCT01120249,0,Placebo,9.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37524096 a_Summary_SoE.pdf,NCT01120249,0,Everolimus,9.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37604981 CT_Summary_SoE.pdf,NCT03416179,0,Arm B (Intensive: Placebo + Cytarabine/Daunorubicin),38.5,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 37604981 CT_Summary_SoE.pdf,NCT03416179,1,Arm B (Non-Intensive: Placebo + Azacitidine),89.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 37604981 CT_Summary_SoE.pdf,NCT03416179,0,Arm A (Intensive: Glasdegib + Cytarabine/Daunorubicin),38.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 37604981 CT_Summary_SoE.pdf,NCT03416179,1,Arm A (Non-Intensive: Glasdegib + Azacitidine),89.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 37646660 CT_Summary_SoE.pdf,NCT04649060,0,Arm B (Daratumumab),26.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37646660 CT_Summary_SoE.pdf,NCT04649060,0,Arm A (Melflufen + Daratumumab + Dexamethasone),55.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37647576 a_Summary_SoE.pdf,NCT02395016,0,Control Group (Placebo + Gemcitabine),53.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
